DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Nawada,35,10,Bihar,237,2003-04-01,554.615589
Pashchim Champaran,1,10,Bihar,203,2003-04-01,476.0323241
Patna,28,10,Bihar,230,2003-04-01,434.9703351
Purba Champaran,2,10,Bihar,204,2003-04-01,442.3791554
Purnia,9,10,Bihar,211,2003-04-01,582.2208309
Araria,7,10,Bihar,209,2003-04-01,572.9807771
Aurangabad,33,10,Bihar,235,2003-04-01,550.4107058
Banka,23,10,Bihar,225,2003-04-01,593.7293632
Begusarai,20,10,Bihar,222,2003-04-01,458.9761202
Bhagalpur,22,10,Bihar,224,2003-04-01,505.1393666
Bhojpur,29,10,Bihar,231,2003-04-01,446.8697216
Buxar,30,10,Bihar,232,2003-04-01,444.1005466
Darbhanga,13,10,Bihar,215,2003-04-01,468.4217287
Gaya,34,10,Bihar,236,2003-04-01,545.2289246
Gopalganj,15,10,Bihar,217,2003-04-01,430.9209055
Jamui,36,10,Bihar,238,2003-04-01,594.066345
Kaimur (bhabua),31,10,Bihar,233,2003-04-01,530.5297837
Katihar,10,10,Bihar,212,2003-04-01,506.6638468
Khagaria,21,10,Bihar,223,2003-04-01,470.7844075
Kishanganj,8,10,Bihar,210,2003-04-01,739.2102072
Lakhisarai,25,10,Bihar,227,2003-04-01,469.0715366
Madhepura,11,10,Bihar,213,2003-04-01,468.9852179
Madhubani,5,10,Bihar,207,2003-04-01,498.325012
Rohtas,32,10,Bihar,234,2003-04-01,507.4208285
Saharsa,12,10,Bihar,214,2003-04-01,469.7248599
Samastipur,19,10,Bihar,221,2003-04-01,447.2110715
Saran (chhapra),17,10,Bihar,219,2003-04-01,407.0548834
Sheikhpura,26,10,Bihar,228,2003-04-01,485.3014414
Sheohar,3,10,Bihar,205,2003-04-01,459.1464773
Sitamarhi,4,10,Bihar,206,2003-04-01,480.741388
Siwan,16,10,Bihar,218,2003-04-01,432.2761349
Supaul,6,10,Bihar,208,2003-04-01,542.1982615
Vaishali,18,10,Bihar,220,2003-04-01,410.2086448
Arwal,38,10,Bihar,240,2003-04-01,448.7188724
Jehanabad,37,10,Bihar,239,2003-04-01,464.1837717
North,1,11,Sikkim,241,2003-04-01,84.34946931
East,4,11,Sikkim,244,2003-04-01,334.3028609
South,3,11,Sikkim,243,2003-04-01,324.9582857
West,2,11,Sikkim,242,2003-04-01,290.2132228
Papum Pare,4,12,Arunanchal Pradesh,248,2003-04-01,349.1127053
Anjaw,16,12,Arunanchal Pradesh,260,2003-04-01,253.2790464
Changlang,9,12,Arunanchal Pradesh,253,2003-04-01,335.33211
Dibang Valley,13,12,Arunanchal Pradesh,257,2003-04-01,225.4322612
East Kameng,3,12,Arunanchal Pradesh,247,2003-04-01,373.430476
East Siang,7,12,Arunanchal Pradesh,251,2003-04-01,247.5791713
Kurung Kumey,12,12,Arunanchal Pradesh,256,2003-04-01,277.5476086
Lohit,15,12,Arunanchal Pradesh,259,2003-04-01,237.0224634
Lower Dibang Valley,14,12,Arunanchal Pradesh,258,2003-04-01,211.5042333
Lower Subansiri,11,12,Arunanchal Pradesh,255,2003-04-01,284.198756
Tawang,1,12,Arunanchal Pradesh,245,2003-04-01,179.4763481
Tirap,10,12,Arunanchal Pradesh,254,2003-04-01,457.5320762
Upper Siang,8,12,Arunanchal Pradesh,252,2003-04-01,213.4743995
Upper Subansiri,5,12,Arunanchal Pradesh,249,2003-04-01,241.0141045
West Kameng,2,12,Arunanchal Pradesh,246,2003-04-01,309.787598
West Siang,6,12,Arunanchal Pradesh,250,2003-04-01,238.420508
Peren,11,13,Nagaland,271,2003-04-01,522.1312066
Phek,6,13,Nagaland,266,2003-04-01,484.8817015
Dimapur,5,13,Nagaland,265,2003-04-01,442.6260215
Kiphire,9,13,Nagaland,269,2003-04-01,528.9674043
Kohima,10,13,Nagaland,270,2003-04-01,431.5923692
Longleng,8,13,Nagaland,268,2003-04-01,538.8977037
Mokokchung,2,13,Nagaland,262,2003-04-01,568.7132623
Mon,1,13,Nagaland,261,2003-04-01,552.5355972
Tuensang,7,13,Nagaland,267,2003-04-01,464.3914695
Wokha,4,13,Nagaland,264,2003-04-01,514.1829402
Zunheboto,3,13,Nagaland,263,2003-04-01,479.0319516
Bishnupur,4,14,Manipur,275,2003-04-01,424.0597566
Chandel,9,14,Manipur,280,2003-04-01,450.4017996
Churachandpur,3,14,Manipur,274,2003-04-01,460.3204465
Imphal East,7,14,Manipur,278,2003-04-01,382.1565398
Imphal West,6,14,Manipur,277,2003-04-01,540.9768283
Senapati,1,14,Manipur,272,2003-04-01,408.1499446
Tamenglong,2,14,Manipur,273,2003-04-01,479.503758
Thoubal,5,14,Manipur,276,2003-04-01,357.8489
Ukhrul,8,14,Manipur,279,2003-04-01,410.4394842
Aizawl,3,15,Mizoram,283,2003-04-01,471.434369
Champhai,4,15,Mizoram,284,2003-04-01,401.7069216
Kolasib,2,15,Mizoram,282,2003-04-01,513.0226787
Lawangtlai,7,15,Mizoram,287,2003-04-01,498.6061138
Lunglei,6,15,Mizoram,286,2003-04-01,478.2483986
Mamit,1,15,Mizoram,281,2003-04-01,509.721613
Saiha,8,15,Mizoram,288,2003-04-01,474.0295701
Serchhip,5,15,Mizoram,285,2003-04-01,409.9113814
North Tripura,4,16,Tripura,292,2003-04-01,469.5278817
Dhalai,3,16,Tripura,291,2003-04-01,461.0744082
South Tripura,2,16,Tripura,290,2003-04-01,468.9733798
West Tripura,1,16,Tripura,289,2003-04-01,494.6742121
East Garo Hills,2,17,Meghalaya,294,2003-04-01,433.9162013
East Khasi Hills,6,17,Meghalaya,298,2003-04-01,479.0317109
Jaintia Hills,7,17,Meghalaya,299,2003-04-01,502.8598341
Ri Bhoi,5,17,Meghalaya,297,2003-04-01,569.2203603
South Garo Hills,3,17,Meghalaya,295,2003-04-01,439.5118228
West Garo Hills,1,17,Meghalaya,293,2003-04-01,431.754422
West Khasi Hills,4,17,Meghalaya,296,2003-04-01,427.4016035
Nagaon,6,18,Assam,305,2003-04-01,485.8950242
Nalbari,24,18,Assam,323,2003-04-01,447.7517021
Dima Hasao,16,18,Assam,315,2003-04-01,499.0842772
Baksa,25,18,Assam,324,2003-04-01,415.1934598
Barpeta,4,18,Assam,303,2003-04-01,447.221854
Bongaigaon,20,18,Assam,319,2003-04-01,474.2029503
Cachar,17,18,Assam,316,2003-04-01,571.1415128
Chirang,21,18,Assam,320,2003-04-01,436.2081535
Darrang,26,18,Assam,325,2003-04-01,504.2358792
Dhemaji,9,18,Assam,308,2003-04-01,262.2826659
Dhubri,2,18,Assam,301,2003-04-01,456.7270833
Dibrugarh,11,18,Assam,310,2003-04-01,364.9011449
Goalpara,3,18,Assam,302,2003-04-01,478.7662759
Golaghat,14,18,Assam,313,2003-04-01,517.2595295
Hailakandi,19,18,Assam,318,2003-04-01,530.8188587
Jorhat,13,18,Assam,312,2003-04-01,573.7623339
Kamrup,22,18,Assam,321,2003-04-01,503.9090876
Kamrup Metropolitan,23,18,Assam,322,2003-04-01,553.1998106
Karbi Anglong,15,18,Assam,314,2003-04-01,527.3449559
Karimganj,18,18,Assam,317,2003-04-01,580.4006269
Kokrajhar,1,18,Assam,300,2003-04-01,495.1604424
Lakhimpur,8,18,Assam,307,2003-04-01,350.2741872
Marigaon,5,18,Assam,304,2003-04-01,537.5551307
Sivasagar,12,18,Assam,311,2003-04-01,540.3796022
Sonitpur,7,18,Assam,306,2003-04-01,487.9615611
Tinsukia,10,18,Assam,309,2003-04-01,261.7869276
Udalguri,27,18,Assam,326,2003-04-01,399.4349085
Murshidabad,7,19,West Bengal,333,2003-04-01,504.0565584
Nadia,10,19,West Bengal,336,2003-04-01,547.3419672
North 24 Parganas,11,19,West Bengal,337,2003-04-01,627.6913551
Pashchim Medinipur,18,19,West Bengal,344,2003-04-01,661.7130452
Purba Medinipur,19,19,West Bengal,345,2003-04-01,763.5008834
Puruliya,14,19,West Bengal,340,2003-04-01,574.9491821
Bankura,13,19,West Bengal,339,2003-04-01,561.9862672
Barddhaman,9,19,West Bengal,335,2003-04-01,605.4903671
Birbhum,8,19,West Bengal,334,2003-04-01,582.8313393
Dakshin Dinajpur,5,19,West Bengal,331,2003-04-01,547.406698
Darjiling,1,19,West Bengal,327,2003-04-01,523.4057669
Haora,15,19,West Bengal,341,2003-04-01,624.996001
Hugli,12,19,West Bengal,338,2003-04-01,579.805714
Jalpaiguri,2,19,West Bengal,328,2003-04-01,628.0580273
Koch Bihar,3,19,West Bengal,329,2003-04-01,533.8170693
Kolkata,16,19,West Bengal,342,2003-04-01,539.8085257
Maldah,6,19,West Bengal,332,2003-04-01,524.2329373
South 24 Parganas,17,19,West Bengal,343,2003-04-01,777.5692702
Uttar Dinajpur,4,19,West Bengal,330,2003-04-01,522.8804382
Pakur,8,20,Jharkhand,353,2003-04-01,663.5386564
Palamu,13,20,Jharkhand,358,2003-04-01,600.9869253
Pashchimi Singhbhum,23,20,Jharkhand,368,2003-04-01,644.1648304
Purbi Singhbhum,12,20,Jharkhand,357,2003-04-01,611.9016232
Bokaro,10,20,Jharkhand,355,2003-04-01,661.5006297
Chatra,2,20,Jharkhand,347,2003-04-01,587.7299025
Deoghar,5,20,Jharkhand,350,2003-04-01,613.1169938
Dhanbad,9,20,Jharkhand,354,2003-04-01,659.0439267
Dumka,17,20,Jharkhand,362,2003-04-01,631.8906901
Garhwa,1,20,Jharkhand,346,2003-04-01,614.9005832
Giridih,4,20,Jharkhand,349,2003-04-01,631.0737326
Godda,6,20,Jharkhand,351,2003-04-01,619.2111252
Gumla,21,20,Jharkhand,366,2003-04-01,635.3262951
Hazaribagh,15,20,Jharkhand,360,2003-04-01,640.5445459
Jamtara,18,20,Jharkhand,363,2003-04-01,633.7346908
Khunti,20,20,Jharkhand,365,2003-04-01,609.5928094
Kodarma,3,20,Jharkhand,348,2003-04-01,622.9858793
Latehar,14,20,Jharkhand,359,2003-04-01,611.7448478
Lohardaga,11,20,Jharkhand,356,2003-04-01,646.4740825
Ramgarh,16,20,Jharkhand,361,2003-04-01,642.7283438
Ranchi,19,20,Jharkhand,364,2003-04-01,611.7800414
Sahibganj,7,20,Jharkhand,352,2003-04-01,626.8209568
Saraikela-kharsawan,24,20,Jharkhand,369,2003-04-01,591.3963374
Simdega,22,20,Jharkhand,367,2003-04-01,633.8074087
Nabarangapur,28,21,Odisha,397,2003-04-01,527.7199256
Nayagarh,16,21,Odisha,385,2003-04-01,585.8658893
Nuapada,25,21,Odisha,394,2003-04-01,493.4186732
Puri,18,21,Odisha,387,2003-04-01,486.4966594
Anugul,15,21,Odisha,384,2003-04-01,614.1642566
Balangir,24,21,Odisha,393,2003-04-01,539.3065052
Baleshwar,8,21,Odisha,377,2003-04-01,731.1118052
Bargarh,1,21,Odisha,370,2003-04-01,549.4453258
Bauda,22,21,Odisha,391,2003-04-01,636.6009087
Bhadrak,9,21,Odisha,378,2003-04-01,634.1163973
Cuttack,12,21,Odisha,381,2003-04-01,557.8089238
Debagarh,4,21,Odisha,373,2003-04-01,640.6032452
Dhenkanal,14,21,Odisha,383,2003-04-01,557.2200724
Gajapati,20,21,Odisha,389,2003-04-01,543.6042191
Ganjam,19,21,Odisha,388,2003-04-01,550.3787515
Jagatsinghapur,11,21,Odisha,380,2003-04-01,540.8405551
Jajapur,13,21,Odisha,382,2003-04-01,582.4380623
Jharsuguda,2,21,Odisha,371,2003-04-01,645.4487346
Kalahandi,26,21,Odisha,395,2003-04-01,549.3111962
Kandhamal,21,21,Odisha,390,2003-04-01,615.496552
Kendrapara,10,21,Odisha,379,2003-04-01,570.9685384
Kendujhar,6,21,Odisha,375,2003-04-01,609.9772375
Khordha,17,21,Odisha,386,2003-04-01,527.4008719
Koraput,29,21,Odisha,398,2003-04-01,551.7074703
Malkangiri,30,21,Odisha,399,2003-04-01,520.960217
Mayurbhanj,7,21,Odisha,376,2003-04-01,652.3211332
Rayagada,27,21,Odisha,396,2003-04-01,564.7352462
Sambalpur,3,21,Odisha,372,2003-04-01,622.8281291
Subarnapur,23,21,Odisha,392,2003-04-01,582.2263495
Sundargarh,5,21,Odisha,374,2003-04-01,674.6484472
Narayanpur,16,22,Chhattisgarh,415,2003-04-01,575.3328166
Raigarh,4,22,Chhattisgarh,403,2003-04-01,605.476325
Raipur,11,22,Chhattisgarh,410,2003-04-01,497.9440763
Bastar,15,22,Chhattisgarh,414,2003-04-01,517.9006446
Bijapur,18,22,Chhattisgarh,417,2003-04-01,553.3983239
Bilaspur,7,22,Chhattisgarh,406,2003-04-01,566.6124851
Dakshin Bastar Dantewada,17,22,Chhattisgarh,416,2003-04-01,485.4151533
Dhamtari,13,22,Chhattisgarh,412,2003-04-01,478.8894259
Durg,10,22,Chhattisgarh,409,2003-04-01,463.1743156
Janjgir-champa,6,22,Chhattisgarh,405,2003-04-01,561.724905
Jashpur,3,22,Chhattisgarh,402,2003-04-01,618.0392709
Uttar Bastar Kanker,14,22,Chhattisgarh,413,2003-04-01,505.5636056
Korba,5,22,Chhattisgarh,404,2003-04-01,617.4927249
Koriya,1,22,Chhattisgarh,400,2003-04-01,618.7782652
Mahasamund,12,22,Chhattisgarh,411,2003-04-01,534.4354344
Rajnandgaon,9,22,Chhattisgarh,408,2003-04-01,470.3712105
Surguja,2,22,Chhattisgarh,401,2003-04-01,607.6805371
Kabeerdham,8,22,Chhattisgarh,407,2003-04-01,535.397993
Narsimhapur,35,23,Madhya Pradesh,452,2003-04-01,485.7906118
