DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Bathinda,12,3,Punjab,46,2000-10-01,718.7477193
Faridkot,11,3,Punjab,45,2000-10-01,675.5634205
Fatehgarh Sahib,6,3,Punjab,40,2000-10-01,705.6673875
Firozpur,9,3,Punjab,43,2000-10-01,619.0964635
Gurdaspur,1,3,Punjab,35,2000-10-01,585.2639368
Hoshiarpur,4,3,Punjab,38,2000-10-01,619.7606133
Jalandhar,3,3,Punjab,37,2000-10-01,693.5720111
Kapurthala,2,3,Punjab,36,2000-10-01,713.3396297
Ludhiana,7,3,Punjab,41,2000-10-01,686.8484167
Mansa,13,3,Punjab,47,2000-10-01,764.3002108
Moga,8,3,Punjab,42,2000-10-01,638.0050041
Muktsar,10,3,Punjab,44,2000-10-01,648.0932657
Patiala,14,3,Punjab,48,2000-10-01,801.8921549
Rudraprayag,3,5,Uttarakhand,58,2000-10-01,124.6511641
Tehri Garhwal,4,5,Uttarakhand,59,2000-10-01,161.5548052
Udham Singh Nagar,12,5,Uttarakhand,67,2000-10-01,534.6225401
Uttarkashi,1,5,Uttarakhand,56,2000-10-01,75.81935031
Almora,9,5,Uttarakhand,64,2000-10-01,175.0124459
Bageshwar,8,5,Uttarakhand,63,2000-10-01,126.1232306
Chamoli,2,5,Uttarakhand,57,2000-10-01,73.07108649
Champawat,10,5,Uttarakhand,65,2000-10-01,195.2446193
Dehradun,5,5,Uttarakhand,60,2000-10-01,248.5002851
Garhwal,6,5,Uttarakhand,61,2000-10-01,240.3823385
Hardwar,13,5,Uttarakhand,68,2000-10-01,648.1829973
Nainital,11,5,Uttarakhand,66,2000-10-01,324.5294365
Pithoragarh,7,5,Uttarakhand,62,2000-10-01,75.26877065
Rewari,17,6,Haryana,85,2000-10-01,588.6990257
Rohtak,14,6,Haryana,82,2000-10-01,765.8053059
Sirsa,11,6,Haryana,79,2000-10-01,600.94203
Sonipat,8,6,Haryana,76,2000-10-01,1010.14429
Yamunanagar,3,6,Haryana,71,2000-10-01,668.6356034
Jind,9,6,Haryana,77,2000-10-01,947.4937675
Ambala,2,6,Haryana,70,2000-10-01,700.0004735
Bhiwani,13,6,Haryana,81,2000-10-01,498.1398487
Faridabad,20,6,Haryana,88,2000-10-01,754.5078861
Fatehabad,10,6,Haryana,78,2000-10-01,756.422874
Gurgaon,18,6,Haryana,86,2000-10-01,666.4100604
Hisar,12,6,Haryana,80,2000-10-01,684.5942224
Jhajjar,15,6,Haryana,83,2000-10-01,675.6416403
Kaithal,5,6,Haryana,73,2000-10-01,977.6617284
Karnal,6,6,Haryana,74,2000-10-01,949.8255501
Kurukshetra,4,6,Haryana,72,2000-10-01,803.6933725
Mahendragarh,16,6,Haryana,84,2000-10-01,435.3558514
Mewat,19,6,Haryana,87,2000-10-01,663.5109011
Palwal,21,6,Haryana,89,2000-10-01,674.7528143
Panchkula,1,6,Haryana,69,2000-10-01,471.4099834
Panipat,7,6,Haryana,75,2000-10-01,1092.81594
South,9,7,NCT of Delhi,98,2000-10-01,887.8033646
South West,8,7,NCT of Delhi,97,2000-10-01,796.2546158
West,7,7,NCT of Delhi,96,2000-10-01,973.283396
Central,6,7,NCT of Delhi,95,2000-10-01,1035.033853
East,4,7,NCT of Delhi,93,2000-10-01,1042.518324
New Delhi,5,7,NCT of Delhi,94,2000-10-01,997.4168924
North,2,7,NCT of Delhi,91,2000-10-01,1236.012567
North East,3,7,NCT of Delhi,92,2000-10-01,1127.537976
North West,1,7,NCT of Delhi,90,2000-10-01,1013.298591
Rajsamand,25,8,Rajasthan,123,2000-10-01,252.9496814
Sikar,13,8,Rajasthan,111,2000-10-01,299.5050657
Sirohi,19,8,Rajasthan,117,2000-10-01,271.6999426
Tonk,22,8,Rajasthan,120,2000-10-01,329.4418189
Udaipur,32,8,Rajasthan,130,2000-10-01,288.9233405
Dausa,11,8,Rajasthan,109,2000-10-01,415.7827726
Karauli,9,8,Rajasthan,107,2000-10-01,417.0081269
Sawai Madhopur,10,8,Rajasthan,108,2000-10-01,381.932853
Ajmer,21,8,Rajasthan,119,2000-10-01,295.017341
Alwar,6,8,Rajasthan,104,2000-10-01,477.7928481
Banswara,27,8,Rajasthan,125,2000-10-01,354.4920005
Baran,30,8,Rajasthan,128,2000-10-01,339.7295294
Barmer,17,8,Rajasthan,115,2000-10-01,371.0745791
Bharatpur,7,8,Rajasthan,105,2000-10-01,570.4336749
Bhilwara,24,8,Rajasthan,122,2000-10-01,302.8166183
Bikaner,3,8,Rajasthan,101,2000-10-01,384.805279
Bundi,23,8,Rajasthan,121,2000-10-01,335.0730813
Chittaurgarh,28,8,Rajasthan,126,2000-10-01,300.1064959
Churu,4,8,Rajasthan,102,2000-10-01,337.2145736
Dhaulpur,8,8,Rajasthan,106,2000-10-01,487.6585566
Dungarpur,26,8,Rajasthan,124,2000-10-01,331.1448668
Ganganagar,1,8,Rajasthan,99,2000-10-01,506.2686223
Hanumangarh,2,8,Rajasthan,100,2000-10-01,508.6970236
Jaipur,12,8,Rajasthan,110,2000-10-01,329.7525719
Jaisalmer,16,8,Rajasthan,114,2000-10-01,402.7953154
Jalor,18,8,Rajasthan,116,2000-10-01,289.230818
Jhalawar,31,8,Rajasthan,129,2000-10-01,328.5864728
Jhunjhunun,5,8,Rajasthan,103,2000-10-01,322.4381662
Jodhpur,15,8,Rajasthan,113,2000-10-01,328.1665062
Kota,29,8,Rajasthan,127,2000-10-01,341.9038114
Nagaur,14,8,Rajasthan,112,2000-10-01,266.5006044
Pali,20,8,Rajasthan,118,2000-10-01,258.9778381
Pratapgarh,33,8,Rajasthan,131,2000-10-01,328.5923011
Rampur,5,9,Uttar Pradesh,136,2000-10-01,710.674742
Saharanpur,1,9,Uttar Pradesh,132,2000-10-01,718.640491
Sant Kabir Nagar,55,9,Uttar Pradesh,186,2000-10-01,601.3369753
Sant Ravi Das Nagar(bhadohi),67,9,Uttar Pradesh,198,2000-10-01,478.2744101
Shahjahanpur,21,9,Uttar Pradesh,152,2000-10-01,699.0230665
Shrawasti,50,9,Uttar Pradesh,181,2000-10-01,566.4007855
Siddharth Nagar,53,9,Uttar Pradesh,184,2000-10-01,586.1285907
Sitapur,23,9,Uttar Pradesh,154,2000-10-01,566.1722635
Sonbhadra,69,9,Uttar Pradesh,200,2000-10-01,392.0664606
Sultanpur,48,9,Uttar Pradesh,179,2000-10-01,528.1565684
Unnao,25,9,Uttar Pradesh,156,2000-10-01,537.7148321
Varanasi,66,9,Uttar Pradesh,197,2000-10-01,476.2450932
Agra,15,9,Uttar Pradesh,146,2000-10-01,548.6403665
Aligarh,12,9,Uttar Pradesh,143,2000-10-01,703.5388192
Allahabad,44,9,Uttar Pradesh,175,2000-10-01,460.8264316
Ambedkar Nagar,47,9,Uttar Pradesh,178,2000-10-01,590.4273821
Auraiya,31,9,Uttar Pradesh,162,2000-10-01,505.5799638
Azamgarh,60,9,Uttar Pradesh,191,2000-10-01,539.4244926
Baghpat,8,9,Uttar Pradesh,139,2000-10-01,996.110121
Bahraich,49,9,Uttar Pradesh,180,2000-10-01,574.6548074
Ballia,62,9,Uttar Pradesh,193,2000-10-01,553.9635542
Balrampur,51,9,Uttar Pradesh,182,2000-10-01,559.6275324
Banda,39,9,Uttar Pradesh,170,2000-10-01,454.0260863
Bara Banki,45,9,Uttar Pradesh,176,2000-10-01,554.7858394
Bareilly,19,9,Uttar Pradesh,150,2000-10-01,719.7978572
Basti,54,9,Uttar Pradesh,185,2000-10-01,660.3970066
Bijnor,3,9,Uttar Pradesh,134,2000-10-01,734.1921949
Budaun,18,9,Uttar Pradesh,149,2000-10-01,812.6550937
Bulandshahr,11,9,Uttar Pradesh,142,2000-10-01,873.6224102
Chandauli,65,9,Uttar Pradesh,196,2000-10-01,455.3115408
Chitrakoot,40,9,Uttar Pradesh,171,2000-10-01,406.4313157
Deoria,59,9,Uttar Pradesh,190,2000-10-01,568.5876101
Etah,70,9,Uttar Pradesh,201,2000-10-01,576.9705952
Etawah,30,9,Uttar Pradesh,161,2000-10-01,512.6871649
Faizabad,46,9,Uttar Pradesh,177,2000-10-01,589.8808291
Farrukhabad,28,9,Uttar Pradesh,159,2000-10-01,611.6749237
Fatehpur,41,9,Uttar Pradesh,172,2000-10-01,476.4736706
Firozabad,16,9,Uttar Pradesh,147,2000-10-01,556.7463458
Gautam Buddha Nagar,10,9,Uttar Pradesh,141,2000-10-01,822.2641457
Ghaziabad,9,9,Uttar Pradesh,140,2000-10-01,985.0626044
Ghazipur,64,9,Uttar Pradesh,195,2000-10-01,543.354959
Gonda,52,9,Uttar Pradesh,183,2000-10-01,619.0167352
Gorakhpur,57,9,Uttar Pradesh,188,2000-10-01,570.4957061
Hamirpur,37,9,Uttar Pradesh,168,2000-10-01,456.2079144
Hardoi,24,9,Uttar Pradesh,155,2000-10-01,591.494194
Mahamaya Nagar,13,9,Uttar Pradesh,144,2000-10-01,618.2423275
Jalaun,34,9,Uttar Pradesh,165,2000-10-01,474.0194906
Jaunpur,63,9,Uttar Pradesh,194,2000-10-01,482.3018198
Jhansi,35,9,Uttar Pradesh,166,2000-10-01,408.2513715
Jyotiba Phule Nagar,6,9,Uttar Pradesh,137,2000-10-01,943.4290367
Kannauj,29,9,Uttar Pradesh,160,2000-10-01,541.9859515
Kanpur Dehat,32,9,Uttar Pradesh,163,2000-10-01,486.7814407
Kanpur Nagar,33,9,Uttar Pradesh,164,2000-10-01,513.0384719
Kansiram Nagar,71,9,Uttar Pradesh,202,2000-10-01,722.3544543
Kaushambi,43,9,Uttar Pradesh,174,2000-10-01,467.8066451
Kheri,22,9,Uttar Pradesh,153,2000-10-01,588.1037387
Kushinagar,58,9,Uttar Pradesh,189,2000-10-01,567.826963
Lalitpur,36,9,Uttar Pradesh,167,2000-10-01,353.0605277
Lucknow,26,9,Uttar Pradesh,157,2000-10-01,545.092689
Maharajganj,56,9,Uttar Pradesh,187,2000-10-01,531.1017639
Mahoba,38,9,Uttar Pradesh,169,2000-10-01,395.1232706
Mainpuri,17,9,Uttar Pradesh,148,2000-10-01,505.5800428
Mathura,14,9,Uttar Pradesh,145,2000-10-01,628.458429
Mau,61,9,Uttar Pradesh,192,2000-10-01,584.7600056
Meerut,7,9,Uttar Pradesh,138,2000-10-01,975.2282483
Mirzapur,68,9,Uttar Pradesh,199,2000-10-01,413.571531
Moradabad,4,9,Uttar Pradesh,135,2000-10-01,823.1353157
Muzaffarnagar,2,9,Uttar Pradesh,133,2000-10-01,927.9798226
Pilibhit,20,9,Uttar Pradesh,151,2000-10-01,610.6556591
Pratapgarh,42,9,Uttar Pradesh,173,2000-10-01,486.9427965
Rae Bareli,27,9,Uttar Pradesh,158,2000-10-01,514.9909064
Rohtas,32,10,Bihar,234,2000-10-01,490.9014539
Saharsa,12,10,Bihar,214,2000-10-01,523.591335
Samastipur,19,10,Bihar,221,2000-10-01,454.2349375
Saran (chhapra),17,10,Bihar,219,2000-10-01,563.3254172
Sheikhpura,26,10,Bihar,228,2000-10-01,541.6801411
Sheohar,3,10,Bihar,205,2000-10-01,623.528487
Sitamarhi,4,10,Bihar,206,2000-10-01,560.3436267
Siwan,16,10,Bihar,218,2000-10-01,537.1766779
Supaul,6,10,Bihar,208,2000-10-01,450.0196118
Vaishali,18,10,Bihar,220,2000-10-01,505.8057761
Arwal,38,10,Bihar,240,2000-10-01,560.4051577
Jehanabad,37,10,Bihar,239,2000-10-01,559.0941337
Araria,7,10,Bihar,209,2000-10-01,468.8813426
Aurangabad,33,10,Bihar,235,2000-10-01,491.1419612
Banka,23,10,Bihar,225,2000-10-01,575.6436326
Begusarai,20,10,Bihar,222,2000-10-01,455.4396082
Bhagalpur,22,10,Bihar,224,2000-10-01,498.2913142
Bhojpur,29,10,Bihar,231,2000-10-01,577.4759735
Buxar,30,10,Bihar,232,2000-10-01,580.7226958
Darbhanga,13,10,Bihar,215,2000-10-01,508.5561719
Gaya,34,10,Bihar,236,2000-10-01,493.781653
Gopalganj,15,10,Bihar,217,2000-10-01,557.9574333
Jamui,36,10,Bihar,238,2000-10-01,531.4983546
Kaimur (bhabua),31,10,Bihar,233,2000-10-01,442.2010704
Katihar,10,10,Bihar,212,2000-10-01,481.710712
Khagaria,21,10,Bihar,223,2000-10-01,475.1939034
Kishanganj,8,10,Bihar,210,2000-10-01,405.4080417
Lakhisarai,25,10,Bihar,227,2000-10-01,479.4931085
Madhepura,11,10,Bihar,213,2000-10-01,496.3254807
Madhubani,5,10,Bihar,207,2000-10-01,457.6520669
Munger,24,10,Bihar,226,2000-10-01,449.2043012
Muzaffarpur,14,10,Bihar,216,2000-10-01,516.714524
Nalanda,27,10,Bihar,229,2000-10-01,560.9628918
Nawada,35,10,Bihar,237,2000-10-01,534.9049036
Pashchim Champaran,1,10,Bihar,203,2000-10-01,504.442193
Patna,28,10,Bihar,230,2000-10-01,580.5431468
Purba Champaran,2,10,Bihar,204,2000-10-01,571.4150077
Purnia,9,10,Bihar,211,2000-10-01,463.2266405
South,3,11,Sikkim,243,2000-10-01,148.6860788
West,2,11,Sikkim,242,2000-10-01,127.8270786
East,4,11,Sikkim,244,2000-10-01,123.2073445
North,1,11,Sikkim,241,2000-10-01,44.80307979
Tawang,1,12,Arunanchal Pradesh,245,2000-10-01,52.34123324
Tirap,10,12,Arunanchal Pradesh,254,2000-10-01,142.5464874
Upper Siang,8,12,Arunanchal Pradesh,252,2000-10-01,60.02769841
Upper Subansiri,5,12,Arunanchal Pradesh,249,2000-10-01,65.89068044
West Kameng,2,12,Arunanchal Pradesh,246,2000-10-01,76.76678497
West Siang,6,12,Arunanchal Pradesh,250,2000-10-01,75.91160333
Anjaw,16,12,Arunanchal Pradesh,260,2000-10-01,62.30223051
Changlang,9,12,Arunanchal Pradesh,253,2000-10-01,91.73912377
Dibang Valley,13,12,Arunanchal Pradesh,257,2000-10-01,45.15300593
East Kameng,3,12,Arunanchal Pradesh,247,2000-10-01,92.83305575
East Siang,7,12,Arunanchal Pradesh,251,2000-10-01,90.30054185
Kurung Kumey,12,12,Arunanchal Pradesh,256,2000-10-01,59.23448755
Lohit,15,12,Arunanchal Pradesh,259,2000-10-01,83.41097709
Lower Dibang Valley,14,12,Arunanchal Pradesh,258,2000-10-01,67.31421413
Lower Subansiri,11,12,Arunanchal Pradesh,255,2000-10-01,90.12334499
Papum Pare,4,12,Arunanchal Pradesh,248,2000-10-01,107.5861494
Tuensang,7,13,Nagaland,267,2000-10-01,214.6579621
Wokha,4,13,Nagaland,264,2000-10-01,259.0578736
Zunheboto,3,13,Nagaland,263,2000-10-01,263.0198247
Dimapur,5,13,Nagaland,265,2000-10-01,293.5750716
Kiphire,9,13,Nagaland,269,2000-10-01,274.9946064
Kohima,10,13,Nagaland,270,2000-10-01,245.4832247
Longleng,8,13,Nagaland,268,2000-10-01,224.4582494
Mokokchung,2,13,Nagaland,262,2000-10-01,250.4623577
Mon,1,13,Nagaland,261,2000-10-01,176.1612761
Peren,11,13,Nagaland,271,2000-10-01,275.7718512
Phek,6,13,Nagaland,266,2000-10-01,257.2043609
Senapati,1,14,Manipur,272,2000-10-01,261.1599112
Tamenglong,2,14,Manipur,273,2000-10-01,183.0904829
Thoubal,5,14,Manipur,276,2000-10-01,338.8469812
Ukhrul,8,14,Manipur,279,2000-10-01,261.6623638
Bishnupur,4,14,Manipur,275,2000-10-01,332.6450977
Chandel,9,14,Manipur,280,2000-10-01,313.9909062
Churachandpur,3,14,Manipur,274,2000-10-01,235.9900114
Imphal East,7,14,Manipur,278,2000-10-01,313.0596041
Imphal West,6,14,Manipur,277,2000-10-01,208.7369832
Saiha,8,15,Mizoram,288,2000-10-01,214.0546115
Serchhip,5,15,Mizoram,285,2000-10-01,216.7682851
Aizawl,3,15,Mizoram,283,2000-10-01,224.8847767
Champhai,4,15,Mizoram,284,2000-10-01,242.2132465
Kolasib,2,15,Mizoram,282,2000-10-01,239.4318799
Lawangtlai,7,15,Mizoram,287,2000-10-01,214.4159565
Lunglei,6,15,Mizoram,286,2000-10-01,217.4082723
Mamit,1,15,Mizoram,281,2000-10-01,251.3647995
South Tripura,2,16,Tripura,290,2000-10-01,285.2318524
West Tripura,1,16,Tripura,289,2000-10-01,392.2751859
Dhalai,3,16,Tripura,291,2000-10-01,263.2344029
North Tripura,4,16,Tripura,292,2000-10-01,273.7215556
Ri Bhoi,5,17,Meghalaya,297,2000-10-01,212.945367
South Garo Hills,3,17,Meghalaya,295,2000-10-01,258.3280516
West Garo Hills,1,17,Meghalaya,293,2000-10-01,280.5348183
West Khasi Hills,4,17,Meghalaya,296,2000-10-01,202.1819248
East Garo Hills,2,17,Meghalaya,294,2000-10-01,260.8799604
East Khasi Hills,6,17,Meghalaya,298,2000-10-01,211.5622021
Jaintia Hills,7,17,Meghalaya,299,2000-10-01,202.7081985
Sivasagar,12,18,Assam,311,2000-10-01,205.1241916
Sonitpur,7,18,Assam,306,2000-10-01,308.5242157
Tinsukia,10,18,Assam,309,2000-10-01,118.2148297
Udalguri,27,18,Assam,326,2000-10-01,236.1637977
Baksa,25,18,Assam,324,2000-10-01,215.1044297
Barpeta,4,18,Assam,303,2000-10-01,291.5428673
Bongaigaon,20,18,Assam,319,2000-10-01,261.8293981
Cachar,17,18,Assam,316,2000-10-01,227.7666456
Chirang,21,18,Assam,320,2000-10-01,245.7734615
Darrang,26,18,Assam,325,2000-10-01,309.8124265
Dhemaji,9,18,Assam,308,2000-10-01,138.4951744
Dhubri,2,18,Assam,301,2000-10-01,350.0250152
Dibrugarh,11,18,Assam,310,2000-10-01,168.0345693
Goalpara,3,18,Assam,302,2000-10-01,323.3710696
Golaghat,14,18,Assam,313,2000-10-01,281.5278526
Hailakandi,19,18,Assam,318,2000-10-01,230.9116775
Jorhat,13,18,Assam,312,2000-10-01,284.0455746
Kamrup,22,18,Assam,321,2000-10-01,278.5943028
Kamrup Metropolitan,23,18,Assam,322,2000-10-01,269.2831472
Karbi Anglong,15,18,Assam,314,2000-10-01,273.1973081
Karimganj,18,18,Assam,317,2000-10-01,236.4034884
Kokrajhar,1,18,Assam,300,2000-10-01,280.245143
Lakhimpur,8,18,Assam,307,2000-10-01,186.7720667
Marigaon,5,18,Assam,304,2000-10-01,405.7037468
Nagaon,6,18,Assam,305,2000-10-01,352.9233553
Nalbari,24,18,Assam,323,2000-10-01,281.365089
Dima Hasao,16,18,Assam,315,2000-10-01,267.2639689
South 24 Parganas,17,19,West Bengal,343,2000-10-01,679.1303144
Uttar Dinajpur,4,19,West Bengal,330,2000-10-01,391.8400029
Bankura,13,19,West Bengal,339,2000-10-01,612.5039667
Barddhaman,9,19,West Bengal,335,2000-10-01,658.9760686
Birbhum,8,19,West Bengal,334,2000-10-01,664.9555738
Dakshin Dinajpur,5,19,West Bengal,331,2000-10-01,340.2748421
Darjiling,1,19,West Bengal,327,2000-10-01,222.7540392
Haora,15,19,West Bengal,341,2000-10-01,627.343312
Hugli,12,19,West Bengal,338,2000-10-01,561.9312468
Jalpaiguri,2,19,West Bengal,328,2000-10-01,325.3649321
Koch Bihar,3,19,West Bengal,329,2000-10-01,331.2890269
Kolkata,16,19,West Bengal,342,2000-10-01,562.1841614
Maldah,6,19,West Bengal,332,2000-10-01,481.9268353
Murshidabad,7,19,West Bengal,333,2000-10-01,668.7354316
Nadia,10,19,West Bengal,336,2000-10-01,633.6672042
North 24 Parganas,11,19,West Bengal,337,2000-10-01,706.3545886
Pashchim Medinipur,18,19,West Bengal,344,2000-10-01,493.873749
Purba Medinipur,19,19,West Bengal,345,2000-10-01,633.0776159
Puruliya,14,19,West Bengal,340,2000-10-01,598.8910941
Ramgarh,16,20,Jharkhand,361,2000-10-01,569.5121697
Ranchi,19,20,Jharkhand,364,2000-10-01,454.1410898
Sahibganj,7,20,Jharkhand,352,2000-10-01,525.3931181
Saraikela-kharsawan,24,20,Jharkhand,369,2000-10-01,499.9045855
Simdega,22,20,Jharkhand,367,2000-10-01,434.7827939
Bokaro,10,20,Jharkhand,355,2000-10-01,583.3956921
Chatra,2,20,Jharkhand,347,2000-10-01,433.0860962
Deoghar,5,20,Jharkhand,350,2000-10-01,614.8194139
Dhanbad,9,20,Jharkhand,354,2000-10-01,666.8078745
Dumka,17,20,Jharkhand,362,2000-10-01,684.6007692
Garhwa,1,20,Jharkhand,346,2000-10-01,374.9108344
Giridih,4,20,Jharkhand,349,2000-10-01,517.8467649
Godda,6,20,Jharkhand,351,2000-10-01,547.0040986
Gumla,21,20,Jharkhand,366,2000-10-01,410.6774209
Hazaribagh,15,20,Jharkhand,360,2000-10-01,505.1081782
Jamtara,18,20,Jharkhand,363,2000-10-01,717.4249726
Khunti,20,20,Jharkhand,365,2000-10-01,456.6535603
Kodarma,3,20,Jharkhand,348,2000-10-01,502.1936084
Latehar,14,20,Jharkhand,359,2000-10-01,383.1730235
Lohardaga,11,20,Jharkhand,356,2000-10-01,424.4857729
Pakur,8,20,Jharkhand,353,2000-10-01,717.2842407
Palamu,13,20,Jharkhand,358,2000-10-01,390.9276925
Pashchimi Singhbhum,23,20,Jharkhand,368,2000-10-01,459.093214
Purbi Singhbhum,12,20,Jharkhand,357,2000-10-01,502.3311771
Rayagada,27,21,Odisha,396,2000-10-01,356.4004566
Sambalpur,3,21,Odisha,372,2000-10-01,441.2635149
Subarnapur,23,21,Odisha,392,2000-10-01,421.7888349
Sundargarh,5,21,Odisha,374,2000-10-01,460.6938309
Anugul,15,21,Odisha,384,2000-10-01,453.4803142
Balangir,24,21,Odisha,393,2000-10-01,433.4528198
Baleshwar,8,21,Odisha,377,2000-10-01,506.3098788
Bargarh,1,21,Odisha,370,2000-10-01,409.1923459
Bauda,22,21,Odisha,391,2000-10-01,419.0286961
Bhadrak,9,21,Odisha,378,2000-10-01,504.1095073
Cuttack,12,21,Odisha,381,2000-10-01,487.9828232
Debagarh,4,21,Odisha,373,2000-10-01,487.0581526
Dhenkanal,14,21,Odisha,383,2000-10-01,480.79101
Gajapati,20,21,Odisha,389,2000-10-01,352.6032066
Ganjam,19,21,Odisha,388,2000-10-01,386.7293319
Jagatsinghapur,11,21,Odisha,380,2000-10-01,523.712312
Jajapur,13,21,Odisha,382,2000-10-01,493.8806891
Jharsuguda,2,21,Odisha,371,2000-10-01,469.9565731
Kalahandi,26,21,Odisha,395,2000-10-01,385.535723
Kandhamal,21,21,Odisha,390,2000-10-01,393.4610234
Kendrapara,10,21,Odisha,379,2000-10-01,516.4152818
Kendujhar,6,21,Odisha,375,2000-10-01,435.056892
Khordha,17,21,Odisha,386,2000-10-01,453.6178768
Koraput,29,21,Odisha,398,2000-10-01,334.1361831
Malkangiri,30,21,Odisha,399,2000-10-01,363.9313162
Mayurbhanj,7,21,Odisha,376,2000-10-01,445.4888558
Nabarangapur,28,21,Odisha,397,2000-10-01,380.1025892
Nayagarh,16,21,Odisha,385,2000-10-01,424.8208834
Nuapada,25,21,Odisha,394,2000-10-01,349.4658234
Puri,18,21,Odisha,387,2000-10-01,468.6275668
Rajnandgaon,9,22,Chhattisgarh,408,2000-10-01,366.3113993
Surguja,2,22,Chhattisgarh,401,2000-10-01,324.2139121
Kabeerdham,8,22,Chhattisgarh,407,2000-10-01,346.524532
Bastar,15,22,Chhattisgarh,414,2000-10-01,383.4161172
Bijapur,18,22,Chhattisgarh,417,2000-10-01,420.4867471
Bilaspur,7,22,Chhattisgarh,406,2000-10-01,364.2562356
Dakshin Bastar Dantewada,17,22,Chhattisgarh,416,2000-10-01,409.7966902
Dhamtari,13,22,Chhattisgarh,412,2000-10-01,369.2469634
Durg,10,22,Chhattisgarh,409,2000-10-01,377.3431135
Janjgir-champa,6,22,Chhattisgarh,405,2000-10-01,387.2131734
Jashpur,3,22,Chhattisgarh,402,2000-10-01,328.6888584
Uttar Bastar Kanker,14,22,Chhattisgarh,413,2000-10-01,369.9399452
Korba,5,22,Chhattisgarh,404,2000-10-01,351.5639876
Koriya,1,22,Chhattisgarh,400,2000-10-01,349.7891729
Mahasamund,12,22,Chhattisgarh,411,2000-10-01,351.2230215
Narayanpur,16,22,Chhattisgarh,415,2000-10-01,391.3035751
Raigarh,4,22,Chhattisgarh,403,2000-10-01,343.0772802
Raipur,11,22,Chhattisgarh,410,2000-10-01,367.0873796
