DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Namakkal,8,33,Tamil Nadu,609,2002-04-01,487.8260336
Perambalur,14,33,Tamil Nadu,615,2002-04-01,514.0052998
Pudukkottai,20,33,Tamil Nadu,621,2002-04-01,470.2726549
Ariyalur,15,33,Tamil Nadu,616,2002-04-01,481.2853648
Chennai,2,33,Tamil Nadu,603,2002-04-01,422.2841306
Coimbatore,31,33,Tamil Nadu,632,2002-04-01,515.1863908
Cuddalore,16,33,Tamil Nadu,617,2002-04-01,402.0710893
Dharmapuri,29,33,Tamil Nadu,630,2002-04-01,440.5569776
Dindigul,11,33,Tamil Nadu,612,2002-04-01,469.9861574
Erode,9,33,Tamil Nadu,610,2002-04-01,488.2769706
Kancheepuram,3,33,Tamil Nadu,604,2002-04-01,427.5009398
Kanniyakumari,28,33,Tamil Nadu,629,2002-04-01,463.4126406
Karur,12,33,Tamil Nadu,613,2002-04-01,475.2903986
Krishnagiri,30,33,Tamil Nadu,631,2002-04-01,454.8851407
Madurai,22,33,Tamil Nadu,623,2002-04-01,492.9528085
Ramanathapuram,25,33,Tamil Nadu,626,2002-04-01,545.7725654
Salem,7,33,Tamil Nadu,608,2002-04-01,460.0481961
Sivaganga,21,33,Tamil Nadu,622,2002-04-01,561.6145868
Thanjavur,19,33,Tamil Nadu,620,2002-04-01,432.4094379
The Nilgiris,10,33,Tamil Nadu,611,2002-04-01,434.9205348
Theni,23,33,Tamil Nadu,624,2002-04-01,449.5973116
Thiruvallur,1,33,Tamil Nadu,602,2002-04-01,462.9972851
Thiruvarur,18,33,Tamil Nadu,619,2002-04-01,392.3371265
Thoothukkudi,26,33,Tamil Nadu,627,2002-04-01,534.5447785
Tiruchirappalli,13,33,Tamil Nadu,614,2002-04-01,523.7844737
Tirunelveli,27,33,Tamil Nadu,628,2002-04-01,487.4753012
Tiruppur,32,33,Tamil Nadu,633,2002-04-01,535.278423
Tiruvannamalai,5,33,Tamil Nadu,606,2002-04-01,427.6503523
Vellore,4,33,Tamil Nadu,605,2002-04-01,454.2280391
Viluppuram,6,33,Tamil Nadu,607,2002-04-01,448.1180008
Virudunagar,24,33,Tamil Nadu,625,2002-04-01,521.0853462
Nagappattinam,17,33,Tamil Nadu,618,2002-04-01,365.1607835
Mahe,3,34,Puducherry,636,2002-04-01,485.2157493
Karaikal,4,34,Puducherry,637,2002-04-01,367.4075127
Puducherry,2,34,Puducherry,635,2002-04-01,407.7693885
Yanam,1,34,Puducherry,634,2002-04-01,328.6771231
Nicobar,1,35,Andaman & Nicobar Island,638,2002-04-01,245.0808654
South Andaman,3,35,Andaman & Nicobar Island,640,2002-04-01,260.1427534
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2002-04-01,191.578179
