DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Karnal,6,6,Haryana,74,2003-10-01,814.7072717
Kurukshetra,4,6,Haryana,72,2003-10-01,679.4057415
Mahendragarh,16,6,Haryana,84,2003-10-01,766.8877895
Mewat,19,6,Haryana,87,2003-10-01,812.528031
Palwal,21,6,Haryana,89,2003-10-01,954.2431544
Panchkula,1,6,Haryana,69,2003-10-01,382.0808586
Panipat,7,6,Haryana,75,2003-10-01,1009.950094
South,9,7,NCT of Delhi,98,2003-10-01,1081.147988
South West,8,7,NCT of Delhi,97,2003-10-01,1109.81707
West,7,7,NCT of Delhi,96,2003-10-01,1302.140683
Central,6,7,NCT of Delhi,95,2003-10-01,1170.282466
East,4,7,NCT of Delhi,93,2003-10-01,1111.119371
New Delhi,5,7,NCT of Delhi,94,2003-10-01,1155.162943
North,2,7,NCT of Delhi,91,2003-10-01,1225.970909
North East,3,7,NCT of Delhi,92,2003-10-01,1130.459425
North West,1,7,NCT of Delhi,90,2003-10-01,1240.994875
Rajsamand,25,8,Rajasthan,123,2003-10-01,324.4339698
Sikar,13,8,Rajasthan,111,2003-10-01,513.7656843
Sirohi,19,8,Rajasthan,117,2003-10-01,308.1313152
Tonk,22,8,Rajasthan,120,2003-10-01,414.2287727
Udaipur,32,8,Rajasthan,130,2003-10-01,323.5129471
Dausa,11,8,Rajasthan,109,2003-10-01,495.8170882
Karauli,9,8,Rajasthan,107,2003-10-01,478.1179132
Sawai Madhopur,10,8,Rajasthan,108,2003-10-01,453.115201
Ajmer,21,8,Rajasthan,119,2003-10-01,363.2727808
Alwar,6,8,Rajasthan,104,2003-10-01,589.5896812
Banswara,27,8,Rajasthan,125,2003-10-01,341.3774781
Baran,30,8,Rajasthan,128,2003-10-01,406.9112183
Barmer,17,8,Rajasthan,115,2003-10-01,377.7829668
Bharatpur,7,8,Rajasthan,105,2003-10-01,585.6278296
Bhilwara,24,8,Rajasthan,122,2003-10-01,342.6344193
Bikaner,3,8,Rajasthan,101,2003-10-01,492.5565489
Bundi,23,8,Rajasthan,121,2003-10-01,398.0271034
Chittaurgarh,28,8,Rajasthan,126,2003-10-01,348.6280592
Churu,4,8,Rajasthan,102,2003-10-01,651.904853
Dhaulpur,8,8,Rajasthan,106,2003-10-01,504.2158971
Dungarpur,26,8,Rajasthan,124,2003-10-01,324.1463832
Ganganagar,1,8,Rajasthan,99,2003-10-01,640.6023747
Hanumangarh,2,8,Rajasthan,100,2003-10-01,767.4356313
Jaipur,12,8,Rajasthan,110,2003-10-01,445.334268
Jaisalmer,16,8,Rajasthan,114,2003-10-01,434.445884
Jalor,18,8,Rajasthan,116,2003-10-01,313.3766001
Jhalawar,31,8,Rajasthan,129,2003-10-01,380.0225873
Jhunjhunun,5,8,Rajasthan,103,2003-10-01,635.2015567
Jodhpur,15,8,Rajasthan,113,2003-10-01,372.5189149
Kota,29,8,Rajasthan,127,2003-10-01,421.9146513
Nagaur,14,8,Rajasthan,112,2003-10-01,400.1149421
Pali,20,8,Rajasthan,118,2003-10-01,333.6147548
Pratapgarh,33,8,Rajasthan,131,2003-10-01,341.3506027
Rampur,5,9,Uttar Pradesh,136,2003-10-01,544.6548824
Saharanpur,1,9,Uttar Pradesh,132,2003-10-01,471.1221503
Sant Kabir Nagar,55,9,Uttar Pradesh,186,2003-10-01,502.166544
Sant Ravi Das Nagar(bhadohi),67,9,Uttar Pradesh,198,2003-10-01,491.2327455
Shahjahanpur,21,9,Uttar Pradesh,152,2003-10-01,637.4755241
Shrawasti,50,9,Uttar Pradesh,181,2003-10-01,409.8317423
Siddharth Nagar,53,9,Uttar Pradesh,184,2003-10-01,463.3212962
Sitapur,23,9,Uttar Pradesh,154,2003-10-01,550.6653469
Sonbhadra,69,9,Uttar Pradesh,200,2003-10-01,404.5558519
Sultanpur,48,9,Uttar Pradesh,179,2003-10-01,497.9651125
Unnao,25,9,Uttar Pradesh,156,2003-10-01,586.8540284
Varanasi,66,9,Uttar Pradesh,197,2003-10-01,488.2443729
Agra,15,9,Uttar Pradesh,146,2003-10-01,610.0002067
Aligarh,12,9,Uttar Pradesh,143,2003-10-01,863.1126018
Allahabad,44,9,Uttar Pradesh,175,2003-10-01,451.2707769
Ambedkar Nagar,47,9,Uttar Pradesh,178,2003-10-01,486.9092919
Auraiya,31,9,Uttar Pradesh,162,2003-10-01,584.0967168
Azamgarh,60,9,Uttar Pradesh,191,2003-10-01,502.7313822
Baghpat,8,9,Uttar Pradesh,139,2003-10-01,1030.716967
Bahraich,49,9,Uttar Pradesh,180,2003-10-01,440.1414203
Ballia,62,9,Uttar Pradesh,193,2003-10-01,571.7895039
Balrampur,51,9,Uttar Pradesh,182,2003-10-01,411.6255755
Banda,39,9,Uttar Pradesh,170,2003-10-01,474.5140345
Bara Banki,45,9,Uttar Pradesh,176,2003-10-01,565.2700244
Bareilly,19,9,Uttar Pradesh,150,2003-10-01,629.7089315
Basti,54,9,Uttar Pradesh,185,2003-10-01,517.088608
Bijnor,3,9,Uttar Pradesh,134,2003-10-01,474.5143743
Budaun,18,9,Uttar Pradesh,149,2003-10-01,731.9825597
Bulandshahr,11,9,Uttar Pradesh,142,2003-10-01,925.8961178
Chandauli,65,9,Uttar Pradesh,196,2003-10-01,476.078898
Chitrakoot,40,9,Uttar Pradesh,171,2003-10-01,425.2104145
Deoria,59,9,Uttar Pradesh,190,2003-10-01,522.2992615
Etah,70,9,Uttar Pradesh,201,2003-10-01,723.6925866
Etawah,30,9,Uttar Pradesh,161,2003-10-01,645.035549
Faizabad,46,9,Uttar Pradesh,177,2003-10-01,523.4046393
Farrukhabad,28,9,Uttar Pradesh,159,2003-10-01,705.7490033
Fatehpur,41,9,Uttar Pradesh,172,2003-10-01,481.4828635
Firozabad,16,9,Uttar Pradesh,147,2003-10-01,711.7679237
Gautam Buddha Nagar,10,9,Uttar Pradesh,141,2003-10-01,1019.310833
Ghaziabad,9,9,Uttar Pradesh,140,2003-10-01,982.291864
Ghazipur,64,9,Uttar Pradesh,195,2003-10-01,542.4253893
Gonda,52,9,Uttar Pradesh,183,2003-10-01,522.9003706
Gorakhpur,57,9,Uttar Pradesh,188,2003-10-01,522.0476235
Hamirpur,37,9,Uttar Pradesh,168,2003-10-01,512.570897
Hardoi,24,9,Uttar Pradesh,155,2003-10-01,624.1298794
Mahamaya Nagar,13,9,Uttar Pradesh,144,2003-10-01,762.3981089
Jalaun,34,9,Uttar Pradesh,165,2003-10-01,564.9502062
Jaunpur,63,9,Uttar Pradesh,194,2003-10-01,493.9883683
Jhansi,35,9,Uttar Pradesh,166,2003-10-01,443.6613899
Jyotiba Phule Nagar,6,9,Uttar Pradesh,137,2003-10-01,679.1728436
Kannauj,29,9,Uttar Pradesh,160,2003-10-01,680.7253351
Kanpur Dehat,32,9,Uttar Pradesh,163,2003-10-01,588.9993246
Kanpur Nagar,33,9,Uttar Pradesh,164,2003-10-01,563.2247686
Kansiram Nagar,71,9,Uttar Pradesh,202,2003-10-01,771.4560361
Kaushambi,43,9,Uttar Pradesh,174,2003-10-01,446.8954464
Kheri,22,9,Uttar Pradesh,153,2003-10-01,464.9687555
Kushinagar,58,9,Uttar Pradesh,189,2003-10-01,471.3239441
Lalitpur,36,9,Uttar Pradesh,167,2003-10-01,387.7083067
Lucknow,26,9,Uttar Pradesh,157,2003-10-01,587.9920677
Maharajganj,56,9,Uttar Pradesh,187,2003-10-01,408.3298001
Mahoba,38,9,Uttar Pradesh,169,2003-10-01,479.9538593
Mainpuri,17,9,Uttar Pradesh,148,2003-10-01,729.8505158
Mathura,14,9,Uttar Pradesh,145,2003-10-01,716.1711321
Mau,61,9,Uttar Pradesh,192,2003-10-01,506.5975661
Meerut,7,9,Uttar Pradesh,138,2003-10-01,821.1290427
Mirzapur,68,9,Uttar Pradesh,199,2003-10-01,426.4530203
Moradabad,4,9,Uttar Pradesh,135,2003-10-01,596.9231388
Muzaffarnagar,2,9,Uttar Pradesh,133,2003-10-01,650.0286588
Pilibhit,20,9,Uttar Pradesh,151,2003-10-01,461.4877751
Pratapgarh,42,9,Uttar Pradesh,173,2003-10-01,482.5648392
Rae Bareli,27,9,Uttar Pradesh,158,2003-10-01,503.1427945
Rohtas,32,10,Bihar,234,2003-10-01,475.4630079
Saharsa,12,10,Bihar,214,2003-10-01,458.5067898
Samastipur,19,10,Bihar,221,2003-10-01,524.2342149
Saran (chhapra),17,10,Bihar,219,2003-10-01,570.6509677
Sheikhpura,26,10,Bihar,228,2003-10-01,591.076646
Sheohar,3,10,Bihar,205,2003-10-01,473.3368407
Sitamarhi,4,10,Bihar,206,2003-10-01,463.7911296
Siwan,16,10,Bihar,218,2003-10-01,525.4750317
Supaul,6,10,Bihar,208,2003-10-01,455.4137306
Vaishali,18,10,Bihar,220,2003-10-01,554.9680041
Arwal,38,10,Bihar,240,2003-10-01,546.2289495
Jehanabad,37,10,Bihar,239,2003-10-01,558.6973512
Araria,7,10,Bihar,209,2003-10-01,425.0767519
Aurangabad,33,10,Bihar,235,2003-10-01,522.1983294
Banka,23,10,Bihar,225,2003-10-01,531.6706215
Begusarai,20,10,Bihar,222,2003-10-01,600.8087662
Bhagalpur,22,10,Bihar,224,2003-10-01,665.5233252
Bhojpur,29,10,Bihar,231,2003-10-01,586.5144413
Buxar,30,10,Bihar,232,2003-10-01,570.0779187
Darbhanga,13,10,Bihar,215,2003-10-01,490.5961409
Gaya,34,10,Bihar,236,2003-10-01,512.6791239
Gopalganj,15,10,Bihar,217,2003-10-01,506.2932106
Jamui,36,10,Bihar,238,2003-10-01,545.6375056
Kaimur (bhabua),31,10,Bihar,233,2003-10-01,453.9767755
Katihar,10,10,Bihar,212,2003-10-01,665.3999754
Khagaria,21,10,Bihar,223,2003-10-01,560.3786483
Kishanganj,8,10,Bihar,210,2003-10-01,386.9829571
Lakhisarai,25,10,Bihar,227,2003-10-01,566.5217455
Madhepura,11,10,Bihar,213,2003-10-01,483.6976633
Madhubani,5,10,Bihar,207,2003-10-01,460.9088506
Munger,24,10,Bihar,226,2003-10-01,568.6173914
Muzaffarpur,14,10,Bihar,216,2003-10-01,503.1119922
Nalanda,27,10,Bihar,229,2003-10-01,581.835256
Nawada,35,10,Bihar,237,2003-10-01,593.8200138
Pashchim Champaran,1,10,Bihar,203,2003-10-01,378.5579359
Patna,28,10,Bihar,230,2003-10-01,598.3186494
Purba Champaran,2,10,Bihar,204,2003-10-01,447.3220359
Purnia,9,10,Bihar,211,2003-10-01,505.5906955
South,3,11,Sikkim,243,2003-10-01,264.7021151
West,2,11,Sikkim,242,2003-10-01,183.4155699
East,4,11,Sikkim,244,2003-10-01,204.6626895
North,1,11,Sikkim,241,2003-10-01,58.08548534
Tawang,1,12,Arunanchal Pradesh,245,2003-10-01,66.44874043
Tirap,10,12,Arunanchal Pradesh,254,2003-10-01,209.2098278
Upper Siang,8,12,Arunanchal Pradesh,252,2003-10-01,107.2054652
Upper Subansiri,5,12,Arunanchal Pradesh,249,2003-10-01,113.0479676
West Kameng,2,12,Arunanchal Pradesh,246,2003-10-01,142.0309735
West Siang,6,12,Arunanchal Pradesh,250,2003-10-01,111.1924982
Anjaw,16,12,Arunanchal Pradesh,260,2003-10-01,96.30552363
Changlang,9,12,Arunanchal Pradesh,253,2003-10-01,152.122621
Dibang Valley,13,12,Arunanchal Pradesh,257,2003-10-01,79.35011582
East Kameng,3,12,Arunanchal Pradesh,247,2003-10-01,196.9026768
East Siang,7,12,Arunanchal Pradesh,251,2003-10-01,104.8477821
Kurung Kumey,12,12,Arunanchal Pradesh,256,2003-10-01,120.6120767
Lohit,15,12,Arunanchal Pradesh,259,2003-10-01,124.6228758
Lower Dibang Valley,14,12,Arunanchal Pradesh,258,2003-10-01,98.95282325
Lower Subansiri,11,12,Arunanchal Pradesh,255,2003-10-01,128.9815735
Papum Pare,4,12,Arunanchal Pradesh,248,2003-10-01,181.030277
Tuensang,7,13,Nagaland,267,2003-10-01,215.4418288
Wokha,4,13,Nagaland,264,2003-10-01,306.653007
Zunheboto,3,13,Nagaland,263,2003-10-01,226.9713448
Dimapur,5,13,Nagaland,265,2003-10-01,275.82278
Kiphire,9,13,Nagaland,269,2003-10-01,211.8532533
Kohima,10,13,Nagaland,270,2003-10-01,251.4588966
Longleng,8,13,Nagaland,268,2003-10-01,280.6675604
Mokokchung,2,13,Nagaland,262,2003-10-01,326.0143307
Mon,1,13,Nagaland,261,2003-10-01,272.8060323
Peren,11,13,Nagaland,271,2003-10-01,274.673358
Phek,6,13,Nagaland,266,2003-10-01,218.7915903
Senapati,1,14,Manipur,272,2003-10-01,265.3236233
Tamenglong,2,14,Manipur,273,2003-10-01,237.6838997
Thoubal,5,14,Manipur,276,2003-10-01,234.4531444
Ukhrul,8,14,Manipur,279,2003-10-01,265.0424728
Bishnupur,4,14,Manipur,275,2003-10-01,257.6946105
Chandel,9,14,Manipur,280,2003-10-01,206.4977826
Churachandpur,3,14,Manipur,274,2003-10-01,183.1106037
Imphal East,7,14,Manipur,278,2003-10-01,311.6749815
Imphal West,6,14,Manipur,277,2003-10-01,216.2452652
Saiha,8,15,Mizoram,288,2003-10-01,174.8297585
Serchhip,5,15,Mizoram,285,2003-10-01,156.6130713
Aizawl,3,15,Mizoram,283,2003-10-01,169.5644888
Champhai,4,15,Mizoram,284,2003-10-01,159.9506791
Kolasib,2,15,Mizoram,282,2003-10-01,235.9021479
Lawangtlai,7,15,Mizoram,287,2003-10-01,188.0669165
Lunglei,6,15,Mizoram,286,2003-10-01,152.7724243
Mamit,1,15,Mizoram,281,2003-10-01,224.9598211
South Tripura,2,16,Tripura,290,2003-10-01,238.6385539
West Tripura,1,16,Tripura,289,2003-10-01,277.4955633
Dhalai,3,16,Tripura,291,2003-10-01,210.4921697
North Tripura,4,16,Tripura,292,2003-10-01,227.0308096
Ri Bhoi,5,17,Meghalaya,297,2003-10-01,307.14439
South Garo Hills,3,17,Meghalaya,295,2003-10-01,303.0559484
West Garo Hills,1,17,Meghalaya,293,2003-10-01,346.8539276
West Khasi Hills,4,17,Meghalaya,296,2003-10-01,259.4793545
East Garo Hills,2,17,Meghalaya,294,2003-10-01,341.8601536
East Khasi Hills,6,17,Meghalaya,298,2003-10-01,263.107206
Jaintia Hills,7,17,Meghalaya,299,2003-10-01,303.8412485
Sivasagar,12,18,Assam,311,2003-10-01,260.534525
Sonitpur,7,18,Assam,306,2003-10-01,348.9060669
Tinsukia,10,18,Assam,309,2003-10-01,153.2762747
Udalguri,27,18,Assam,326,2003-10-01,228.7354215
Baksa,25,18,Assam,324,2003-10-01,251.1391777
Barpeta,4,18,Assam,303,2003-10-01,331.4722477
Bongaigaon,20,18,Assam,319,2003-10-01,278.2569596
Cachar,17,18,Assam,316,2003-10-01,242.6210987
Chirang,21,18,Assam,320,2003-10-01,280.2830201
Darrang,26,18,Assam,325,2003-10-01,339.3374485
Dhemaji,9,18,Assam,308,2003-10-01,151.0893801
Dhubri,2,18,Assam,301,2003-10-01,409.7321178
Dibrugarh,11,18,Assam,310,2003-10-01,185.2435765
Goalpara,3,18,Assam,302,2003-10-01,316.7164524
Golaghat,14,18,Assam,313,2003-10-01,373.4872764
Hailakandi,19,18,Assam,318,2003-10-01,217.8885117
Jorhat,13,18,Assam,312,2003-10-01,357.9817729
Kamrup,22,18,Assam,321,2003-10-01,320.427359
Kamrup Metropolitan,23,18,Assam,322,2003-10-01,351.4461079
Karbi Anglong,15,18,Assam,314,2003-10-01,350.4605239
Karimganj,18,18,Assam,317,2003-10-01,236.8031176
Kokrajhar,1,18,Assam,300,2003-10-01,319.8153393
Lakhimpur,8,18,Assam,307,2003-10-01,233.1063231
Marigaon,5,18,Assam,304,2003-10-01,453.0987433
Nagaon,6,18,Assam,305,2003-10-01,401.3390906
Nalbari,24,18,Assam,323,2003-10-01,333.9471004
Dima Hasao,16,18,Assam,315,2003-10-01,297.5344164
South 24 Parganas,17,19,West Bengal,343,2003-10-01,572.3525102
Uttar Dinajpur,4,19,West Bengal,330,2003-10-01,503.2479782
Bankura,13,19,West Bengal,339,2003-10-01,531.0035915
Barddhaman,9,19,West Bengal,335,2003-10-01,513.8075999
Birbhum,8,19,West Bengal,334,2003-10-01,558.8899512
Dakshin Dinajpur,5,19,West Bengal,331,2003-10-01,628.5389431
Darjiling,1,19,West Bengal,327,2003-10-01,302.1389963
Haora,15,19,West Bengal,341,2003-10-01,541.2546433
Hugli,12,19,West Bengal,338,2003-10-01,456.7129011
Jalpaiguri,2,19,West Bengal,328,2003-10-01,342.7190603
Koch Bihar,3,19,West Bengal,329,2003-10-01,389.1862104
Kolkata,16,19,West Bengal,342,2003-10-01,441.3720276
Maldah,6,19,West Bengal,332,2003-10-01,759.409785
Murshidabad,7,19,West Bengal,333,2003-10-01,612.1404365
Nadia,10,19,West Bengal,336,2003-10-01,522.3360174
North 24 Parganas,11,19,West Bengal,337,2003-10-01,507.1295731
Pashchim Medinipur,18,19,West Bengal,344,2003-10-01,502.4860049
Purba Medinipur,19,19,West Bengal,345,2003-10-01,569.5252045
Puruliya,14,19,West Bengal,340,2003-10-01,606.9622094
Ramgarh,16,20,Jharkhand,361,2003-10-01,596.9076021
Ranchi,19,20,Jharkhand,364,2003-10-01,499.7517006
Sahibganj,7,20,Jharkhand,352,2003-10-01,722.9584426
Saraikela-kharsawan,24,20,Jharkhand,369,2003-10-01,487.6802426
Simdega,22,20,Jharkhand,367,2003-10-01,456.6986081
Bokaro,10,20,Jharkhand,355,2003-10-01,604.9068156
Chatra,2,20,Jharkhand,347,2003-10-01,443.2421588
Deoghar,5,20,Jharkhand,350,2003-10-01,575.7461979
Dhanbad,9,20,Jharkhand,354,2003-10-01,681.5652371
Dumka,17,20,Jharkhand,362,2003-10-01,562.6925095
Garhwa,1,20,Jharkhand,346,2003-10-01,409.338952
Giridih,4,20,Jharkhand,349,2003-10-01,580.5387321
Godda,6,20,Jharkhand,351,2003-10-01,597.2857792
Gumla,21,20,Jharkhand,366,2003-10-01,419.8976248
Hazaribagh,15,20,Jharkhand,360,2003-10-01,492.4388502
Jamtara,18,20,Jharkhand,363,2003-10-01,642.1525523
Khunti,20,20,Jharkhand,365,2003-10-01,450.8877178
Kodarma,3,20,Jharkhand,348,2003-10-01,537.4086372
Latehar,14,20,Jharkhand,359,2003-10-01,381.9909778
Lohardaga,11,20,Jharkhand,356,2003-10-01,418.2323099
Pakur,8,20,Jharkhand,353,2003-10-01,651.1481293
Palamu,13,20,Jharkhand,358,2003-10-01,434.4261185
Pashchimi Singhbhum,23,20,Jharkhand,368,2003-10-01,443.2600072
Purbi Singhbhum,12,20,Jharkhand,357,2003-10-01,509.3803073
Rayagada,27,21,Odisha,396,2003-10-01,347.599072
Sambalpur,3,21,Odisha,372,2003-10-01,459.1005873
Subarnapur,23,21,Odisha,392,2003-10-01,409.395154
Sundargarh,5,21,Odisha,374,2003-10-01,467.985298
Anugul,15,21,Odisha,384,2003-10-01,444.5752081
Balangir,24,21,Odisha,393,2003-10-01,435.6242622
Baleshwar,8,21,Odisha,377,2003-10-01,506.8940192
Bargarh,1,21,Odisha,370,2003-10-01,439.7134181
Bauda,22,21,Odisha,391,2003-10-01,394.9494247
Bhadrak,9,21,Odisha,378,2003-10-01,552.2048303
Cuttack,12,21,Odisha,381,2003-10-01,529.7780861
Debagarh,4,21,Odisha,373,2003-10-01,478.3253204
Dhenkanal,14,21,Odisha,383,2003-10-01,457.2208402
Gajapati,20,21,Odisha,389,2003-10-01,346.9496651
Ganjam,19,21,Odisha,388,2003-10-01,362.7878382
Jagatsinghapur,11,21,Odisha,380,2003-10-01,588.5558576
Jajapur,13,21,Odisha,382,2003-10-01,539.4480329
Jharsuguda,2,21,Odisha,371,2003-10-01,528.8763592
Kalahandi,26,21,Odisha,395,2003-10-01,372.8680898
Kandhamal,21,21,Odisha,390,2003-10-01,381.1536985
Kendrapara,10,21,Odisha,379,2003-10-01,614.3634978
Kendujhar,6,21,Odisha,375,2003-10-01,410.5111846
Khordha,17,21,Odisha,386,2003-10-01,486.9749832
Koraput,29,21,Odisha,398,2003-10-01,351.9076149
Malkangiri,30,21,Odisha,399,2003-10-01,339.7603232
Mayurbhanj,7,21,Odisha,376,2003-10-01,426.5613139
Nabarangapur,28,21,Odisha,397,2003-10-01,369.1210613
Nayagarh,16,21,Odisha,385,2003-10-01,399.8024091
Nuapada,25,21,Odisha,394,2003-10-01,397.8446742
Puri,18,21,Odisha,387,2003-10-01,529.9806884
Rajnandgaon,9,22,Chhattisgarh,408,2003-10-01,356.8295506
Surguja,2,22,Chhattisgarh,401,2003-10-01,324.7786285
Kabeerdham,8,22,Chhattisgarh,407,2003-10-01,311.4869038
Bastar,15,22,Chhattisgarh,414,2003-10-01,333.986874
Bijapur,18,22,Chhattisgarh,417,2003-10-01,317.5699993
Bilaspur,7,22,Chhattisgarh,406,2003-10-01,350.2167631
Dakshin Bastar Dantewada,17,22,Chhattisgarh,416,2003-10-01,318.3230757
Dhamtari,13,22,Chhattisgarh,412,2003-10-01,369.4184158
Durg,10,22,Chhattisgarh,409,2003-10-01,391.4410651
Janjgir-champa,6,22,Chhattisgarh,405,2003-10-01,396.2208164
Jashpur,3,22,Chhattisgarh,402,2003-10-01,361.0432377
Uttar Bastar Kanker,14,22,Chhattisgarh,413,2003-10-01,336.6014285
Korba,5,22,Chhattisgarh,404,2003-10-01,348.8738244
Koriya,1,22,Chhattisgarh,400,2003-10-01,320.8749836
Mahasamund,12,22,Chhattisgarh,411,2003-10-01,410.2244022
Narayanpur,16,22,Chhattisgarh,415,2003-10-01,307.3872369
Raigarh,4,22,Chhattisgarh,403,2003-10-01,377.9987975
Raipur,11,22,Chhattisgarh,410,2003-10-01,396.0265194
