DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Dindori,36,23,Madhya Pradesh,453,2003-01-01,329.5373678
East Nimar,49,23,Madhya Pradesh,466,2003-01-01,459.9006037
Guna,41,23,Madhya Pradesh,458,2003-01-01,363.8907221
Gwalior,4,23,Madhya Pradesh,421,2003-01-01,473.1655674
Harda,31,23,Madhya Pradesh,448,2003-01-01,450.808654
Hoshangabad,32,23,Madhya Pradesh,449,2003-01-01,427.771251
Indore,22,23,Madhya Pradesh,439,2003-01-01,421.7891502
Jabalpur,34,23,Madhya Pradesh,451,2003-01-01,390.3811705
Jhabua,47,23,Madhya Pradesh,464,2003-01-01,424.6505946
Katni,33,23,Madhya Pradesh,450,2003-01-01,403.269634
Mandla,37,23,Madhya Pradesh,454,2003-01-01,345.6921179
Mandsaur,16,23,Madhya Pradesh,433,2003-01-01,415.8517961
Morena,2,23,Madhya Pradesh,419,2003-01-01,467.7642134
Narsimhapur,35,23,Madhya Pradesh,452,2003-01-01,403.4533597
Neemuch,15,23,Madhya Pradesh,432,2003-01-01,399.6869407
Panna,9,23,Madhya Pradesh,426,2003-01-01,395.8472333
Raisen,29,23,Madhya Pradesh,446,2003-01-01,412.0578027
Rajgarh,25,23,Madhya Pradesh,442,2003-01-01,407.1372645
Ratlam,17,23,Madhya Pradesh,434,2003-01-01,411.357817
Rewa,13,23,Madhya Pradesh,430,2003-01-01,456.7985126
Sagar,10,23,Madhya Pradesh,427,2003-01-01,395.0687252
Satna,12,23,Madhya Pradesh,429,2003-01-01,409.4874075
Sehore,28,23,Madhya Pradesh,445,2003-01-01,429.2770863
Seoni,39,23,Madhya Pradesh,456,2003-01-01,367.0495128
Shahdol,43,23,Madhya Pradesh,460,2003-01-01,385.1604938
Shajapur,19,23,Madhya Pradesh,436,2003-01-01,420.5843149
Sheopur,1,23,Madhya Pradesh,418,2003-01-01,402.584439
Shivpuri,6,23,Madhya Pradesh,423,2003-01-01,413.200986
Sidhi,45,23,Madhya Pradesh,462,2003-01-01,410.5688489
Singrauli,46,23,Madhya Pradesh,463,2003-01-01,419.9961979
Tikamgarh,7,23,Madhya Pradesh,424,2003-01-01,442.9673146
Ujjain,18,23,Madhya Pradesh,435,2003-01-01,432.0415654
Umaria,14,23,Madhya Pradesh,431,2003-01-01,374.367039
Vidisha,26,23,Madhya Pradesh,443,2003-01-01,398.2132669
West Nimar,23,23,Madhya Pradesh,440,2003-01-01,446.5673418
Ahmadabad,7,24,Gujarat,474,2003-01-01,383.7527644
Amreli,13,24,Gujarat,480,2003-01-01,352.6410158
Anand,15,24,Gujarat,482,2003-01-01,442.6186771
Banas Kantha,2,24,Gujarat,469,2003-01-01,317.3715544
Bharuch,21,24,Gujarat,488,2003-01-01,426.815254
Bhavnagar,14,24,Gujarat,481,2003-01-01,385.7427294
Dohad,18,24,Gujarat,485,2003-01-01,429.682401
Gandhinagar,6,24,Gujarat,473,2003-01-01,368.6282607
Jamnagar,10,24,Gujarat,477,2003-01-01,333.474362
Junagadh,12,24,Gujarat,479,2003-01-01,332.2962291
Kachchh,1,24,Gujarat,468,2003-01-01,683.9786159
Kheda,16,24,Gujarat,483,2003-01-01,416.0062719
Mahesana,4,24,Gujarat,471,2003-01-01,331.2729951
Narmada,20,24,Gujarat,487,2003-01-01,404.9533867
Navsari,23,24,Gujarat,490,2003-01-01,483.0134135
Panch Mahals,17,24,Gujarat,484,2003-01-01,423.0077716
Patan,3,24,Gujarat,470,2003-01-01,332.4973234
Porbandar,11,24,Gujarat,478,2003-01-01,324.0843404
Rajkot,9,24,Gujarat,476,2003-01-01,326.1120828
Sabar Kantha,5,24,Gujarat,472,2003-01-01,357.4611137
Surat,25,24,Gujarat,492,2003-01-01,450.2836778
Surendranagar,8,24,Gujarat,475,2003-01-01,361.8910903
The Dangs,22,24,Gujarat,489,2003-01-01,398.3535496
Vadodara,19,24,Gujarat,486,2003-01-01,445.1807326
Valsad,24,24,Gujarat,491,2003-01-01,467.2512134
Tapi,26,24,Gujarat,493,2003-01-01,420.5642104
Ahmadnagar,26,27,Maharashtra,522,2003-01-01,459.9045002
Akola,5,27,Maharashtra,501,2003-01-01,478.628663
Amravati,7,27,Maharashtra,503,2003-01-01,440.3647055
Aurangabad,19,27,Maharashtra,515,2003-01-01,454.8889726
Bhandara,10,27,Maharashtra,506,2003-01-01,420.3411818
Bid,27,27,Maharashtra,523,2003-01-01,451.2019676
Buldana,4,27,Maharashtra,500,2003-01-01,470.3257398
Chandrapur,13,27,Maharashtra,509,2003-01-01,437.8582417
Dhule,2,27,Maharashtra,498,2003-01-01,451.6194339
Garhchiroli,12,27,Maharashtra,508,2003-01-01,385.4781662
Gondiya,11,27,Maharashtra,507,2003-01-01,406.7436018
Hingoli,16,27,Maharashtra,512,2003-01-01,456.5078445
Jalgaon,3,27,Maharashtra,499,2003-01-01,487.1377209
Jalna,18,27,Maharashtra,514,2003-01-01,470.1090565
Kolhapur,34,27,Maharashtra,530,2003-01-01,400.1072782
Latur,28,27,Maharashtra,524,2003-01-01,447.6906841
Mumbai,23,27,Maharashtra,519,2003-01-01,445.98278
Mumbai Suburban,22,27,Maharashtra,518,2003-01-01,477.8911907
Nagpur,9,27,Maharashtra,505,2003-01-01,426.3939626
Nanded,15,27,Maharashtra,511,2003-01-01,464.0912802
Nandurbar,1,27,Maharashtra,497,2003-01-01,431.6330401
Nashik,20,27,Maharashtra,516,2003-01-01,414.353085
Osmanabad,29,27,Maharashtra,525,2003-01-01,426.4592794
Parbhani,17,27,Maharashtra,513,2003-01-01,473.0462519
Pune,25,27,Maharashtra,521,2003-01-01,447.7935786
Raigarh,24,27,Maharashtra,520,2003-01-01,450.4685326
Ratnagiri,32,27,Maharashtra,528,2003-01-01,400.5058908
Sangli,35,27,Maharashtra,531,2003-01-01,412.7082648
Satara,31,27,Maharashtra,527,2003-01-01,414.3383771
Sindhudurg,33,27,Maharashtra,529,2003-01-01,389.1903519
Solapur,30,27,Maharashtra,526,2003-01-01,422.4590063
Thane,21,27,Maharashtra,517,2003-01-01,469.0355766
Wardha,8,27,Maharashtra,504,2003-01-01,442.1846863
Washim,6,27,Maharashtra,502,2003-01-01,467.754623
Yavatmal,14,27,Maharashtra,510,2003-01-01,461.3740351
Adilabad,1,28,Andhra Pradesh,532,2003-01-01,427.0364501
Anantapur,22,28,Andhra Pradesh,553,2003-01-01,391.5421259
Chittoor,23,28,Andhra Pradesh,554,2003-01-01,377.0582201
Y.s.r.,20,28,Andhra Pradesh,551,2003-01-01,352.4374651
East Godavari,14,28,Andhra Pradesh,545,2003-01-01,451.3891347
Guntur,17,28,Andhra Pradesh,548,2003-01-01,418.4610844
Hyderabad,5,28,Andhra Pradesh,536,2003-01-01,399.9084584
Karimnagar,3,28,Andhra Pradesh,534,2003-01-01,423.6953075
Khammam,10,28,Andhra Pradesh,541,2003-01-01,441.059211
Krishna,16,28,Andhra Pradesh,547,2003-01-01,466.2887701
Kurnool,21,28,Andhra Pradesh,552,2003-01-01,398.9680641
Mahbubnagar,7,28,Andhra Pradesh,538,2003-01-01,410.1348745
Medak,4,28,Andhra Pradesh,535,2003-01-01,406.9054567
Nalgonda,8,28,Andhra Pradesh,539,2003-01-01,418.4634636
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2003-01-01,379.45147
Nizamabad,2,28,Andhra Pradesh,533,2003-01-01,435.3078995
Prakasam,18,28,Andhra Pradesh,549,2003-01-01,374.2488357
Rangareddy,6,28,Andhra Pradesh,537,2003-01-01,389.6017688
Srikakulam,11,28,Andhra Pradesh,542,2003-01-01,426.8563884
Visakhapatnam,13,28,Andhra Pradesh,544,2003-01-01,378.5207369
Vizianagaram,12,28,Andhra Pradesh,543,2003-01-01,409.1793061
Warangal,9,28,Andhra Pradesh,540,2003-01-01,417.7409514
West Godavari,15,28,Andhra Pradesh,546,2003-01-01,549.1571597
Bagalkot,2,29,Karnataka,556,2003-01-01,387.5366742
Bangalore Rural,29,29,Karnataka,583,2003-01-01,375.4832054
Bangalore,18,29,Karnataka,572,2003-01-01,396.6685089
Belgaum,1,29,Karnataka,555,2003-01-01,384.32358
Bellary,11,29,Karnataka,565,2003-01-01,374.2353483
Bidar,4,29,Karnataka,558,2003-01-01,393.820975
Bijapur,3,29,Karnataka,557,2003-01-01,376.1634187
Chamrajnagar,24,29,Karnataka,578,2003-01-01,376.1536635
Chikkaballapura,28,29,Karnataka,582,2003-01-01,382.3646203
Chikmagalur,16,29,Karnataka,570,2003-01-01,370.8628681
Chitradurga,12,29,Karnataka,566,2003-01-01,395.7909235
Dakshina Kannada,21,29,Karnataka,575,2003-01-01,422.1129851
Davanagere,13,29,Karnataka,567,2003-01-01,397.1301214
Dharwad,8,29,Karnataka,562,2003-01-01,379.0417988
Gadag,7,29,Karnataka,561,2003-01-01,380.1500308
Gulbarga,25,29,Karnataka,579,2003-01-01,393.4285693
Hassan,20,29,Karnataka,574,2003-01-01,392.2377896
Haveri,10,29,Karnataka,564,2003-01-01,388.2456691
Kodagu,22,29,Karnataka,576,2003-01-01,356.412786
Kolar,27,29,Karnataka,581,2003-01-01,368.595803
Koppal,6,29,Karnataka,560,2003-01-01,387.0420365
Mandya,19,29,Karnataka,573,2003-01-01,398.778112
Mysore,23,29,Karnataka,577,2003-01-01,402.5146717
Raichur,5,29,Karnataka,559,2003-01-01,392.5511005
Ramanagara,30,29,Karnataka,584,2003-01-01,367.865127
Shimoga,14,29,Karnataka,568,2003-01-01,377.6685918
Tumkur,17,29,Karnataka,571,2003-01-01,382.8260921
Udupi,15,29,Karnataka,569,2003-01-01,422.0408219
Uttara Kannada,9,29,Karnataka,563,2003-01-01,389.6657937
Yadgir,26,29,Karnataka,580,2003-01-01,401.8560476
Alappuzha,11,32,Kerala,598,2003-01-01,438.9285798
Ernakulam,8,32,Kerala,595,2003-01-01,436.8806909
Idukki,9,32,Kerala,596,2003-01-01,311.8019122
Kannur,2,32,Kerala,589,2003-01-01,463.0970658
Kasaragod,1,32,Kerala,588,2003-01-01,468.5658535
Kollam,13,32,Kerala,600,2003-01-01,348.1945866
Kottayam,10,32,Kerala,597,2003-01-01,417.1821161
Kozhikode,4,32,Kerala,591,2003-01-01,514.629935
Malappuram,5,32,Kerala,592,2003-01-01,473.4515944
Palakkad,6,32,Kerala,593,2003-01-01,381.3449698
Pathanamthitta,12,32,Kerala,599,2003-01-01,336.4749414
Thiruvananthapuram,14,32,Kerala,601,2003-01-01,373.6586228
Thrissur,7,32,Kerala,594,2003-01-01,381.2476868
Wayanad,3,32,Kerala,590,2003-01-01,374.2791159
Ariyalur,15,33,Tamil Nadu,616,2003-01-01,353.6912203
Chennai,2,33,Tamil Nadu,603,2003-01-01,422.7804911
Coimbatore,31,33,Tamil Nadu,632,2003-01-01,395.1840722
Cuddalore,16,33,Tamil Nadu,617,2003-01-01,399.1316366
Dharmapuri,29,33,Tamil Nadu,630,2003-01-01,375.9726342
Dindigul,11,33,Tamil Nadu,612,2003-01-01,357.4932533
Erode,9,33,Tamil Nadu,610,2003-01-01,405.5309058
Kancheepuram,3,33,Tamil Nadu,604,2003-01-01,397.7476375
Kanniyakumari,28,33,Tamil Nadu,629,2003-01-01,365.1204892
Karur,12,33,Tamil Nadu,613,2003-01-01,422.564957
Krishnagiri,30,33,Tamil Nadu,631,2003-01-01,375.7544691
Madurai,22,33,Tamil Nadu,623,2003-01-01,380.0773737
Namakkal,8,33,Tamil Nadu,609,2003-01-01,416.6017344
Perambalur,14,33,Tamil Nadu,615,2003-01-01,368.8532544
Pudukkottai,20,33,Tamil Nadu,621,2003-01-01,370.6059115
Ramanathapuram,25,33,Tamil Nadu,626,2003-01-01,367.3006007
Salem,7,33,Tamil Nadu,608,2003-01-01,389.3855145
Sivaganga,21,33,Tamil Nadu,622,2003-01-01,368.1721764
Thanjavur,19,33,Tamil Nadu,620,2003-01-01,395.9818901
The Nilgiris,10,33,Tamil Nadu,611,2003-01-01,298.5863671
Theni,23,33,Tamil Nadu,624,2003-01-01,352.6702819
Thiruvallur,1,33,Tamil Nadu,602,2003-01-01,439.7712042
Thiruvarur,18,33,Tamil Nadu,619,2003-01-01,405.1044698
Thoothukkudi,26,33,Tamil Nadu,627,2003-01-01,404.9904975
Tiruchirappalli,13,33,Tamil Nadu,614,2003-01-01,388.4150437
Tirunelveli,27,33,Tamil Nadu,628,2003-01-01,403.2124097
Tiruppur,32,33,Tamil Nadu,633,2003-01-01,419.6136684
Tiruvannamalai,5,33,Tamil Nadu,606,2003-01-01,383.3877211
Vellore,4,33,Tamil Nadu,605,2003-01-01,396.934681
Viluppuram,6,33,Tamil Nadu,607,2003-01-01,374.7046588
Virudunagar,24,33,Tamil Nadu,625,2003-01-01,390.7819406
Nagappattinam,17,33,Tamil Nadu,618,2003-01-01,393.9961018
Mahe,3,34,Puducherry,636,2003-01-01,552.6654323
Karaikal,4,34,Puducherry,637,2003-01-01,393.8010078
Puducherry,2,34,Puducherry,635,2003-01-01,383.8514096
Yanam,1,34,Puducherry,634,2003-01-01,388.6427609
Nicobar,1,35,Andaman & Nicobar Island,638,2003-01-01,188.8927508
South Andaman,3,35,Andaman & Nicobar Island,640,2003-01-01,234.9894487
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2003-01-01,233.9624659
