DISTRICT,DT_CEN_CD,ST_CEN_CD,ST_NM,censuscode,date,mean
Dewas,20,23,Madhya Pradesh,437,2003-07-01,355.5048588
Dhar,21,23,Madhya Pradesh,438,2003-07-01,404.6099368
Dindori,36,23,Madhya Pradesh,453,2003-07-01,394.5629444
East Nimar,49,23,Madhya Pradesh,466,2003-07-01,368.1660569
Guna,41,23,Madhya Pradesh,458,2003-07-01,431.5375043
Gwalior,4,23,Madhya Pradesh,421,2003-07-01,452.1121006
Harda,31,23,Madhya Pradesh,448,2003-07-01,334.7161867
Hoshangabad,32,23,Madhya Pradesh,449,2003-07-01,382.9775224
Indore,22,23,Madhya Pradesh,439,2003-07-01,380.4345268
Jabalpur,34,23,Madhya Pradesh,451,2003-07-01,359.7145278
Jhabua,47,23,Madhya Pradesh,464,2003-07-01,358.4575426
Ratlam,17,23,Madhya Pradesh,434,2003-07-01,400.5250181
Rewa,13,23,Madhya Pradesh,430,2003-07-01,454.5763529
Sagar,10,23,Madhya Pradesh,427,2003-07-01,396.2385041
Satna,12,23,Madhya Pradesh,429,2003-07-01,454.0136704
Sehore,28,23,Madhya Pradesh,445,2003-07-01,374.748252
Seoni,39,23,Madhya Pradesh,456,2003-07-01,408.6142796
Shahdol,43,23,Madhya Pradesh,460,2003-07-01,421.842946
Shajapur,19,23,Madhya Pradesh,436,2003-07-01,390.5972246
Sheopur,1,23,Madhya Pradesh,418,2003-07-01,474.3211519
Shivpuri,6,23,Madhya Pradesh,423,2003-07-01,452.0792105
Sidhi,45,23,Madhya Pradesh,462,2003-07-01,443.5831801
Singrauli,46,23,Madhya Pradesh,463,2003-07-01,395.0320227
Tikamgarh,7,23,Madhya Pradesh,424,2003-07-01,373.434972
Ujjain,18,23,Madhya Pradesh,435,2003-07-01,417.4418007
Umaria,14,23,Madhya Pradesh,431,2003-07-01,385.8116614
Vidisha,26,23,Madhya Pradesh,443,2003-07-01,413.5185045
West Nimar,23,23,Madhya Pradesh,440,2003-07-01,459.616104
Katni,33,23,Madhya Pradesh,450,2003-07-01,406.8587251
Mandla,37,23,Madhya Pradesh,454,2003-07-01,360.3284173
Mandsaur,16,23,Madhya Pradesh,433,2003-07-01,443.1468479
Morena,2,23,Madhya Pradesh,419,2003-07-01,565.4493056
Narsimhapur,35,23,Madhya Pradesh,452,2003-07-01,364.4468929
Neemuch,15,23,Madhya Pradesh,432,2003-07-01,590.2902255
Panna,9,23,Madhya Pradesh,426,2003-07-01,453.1307576
Raisen,29,23,Madhya Pradesh,446,2003-07-01,378.7203286
Rajgarh,25,23,Madhya Pradesh,442,2003-07-01,373.8911457
Ahmadabad,7,24,Gujarat,474,2003-07-01,811.4205189
Amreli,13,24,Gujarat,480,2003-07-01,634.3031392
Anand,15,24,Gujarat,482,2003-07-01,1332.069072
Banas Kantha,2,24,Gujarat,469,2003-07-01,864.041707
Bharuch,21,24,Gujarat,488,2003-07-01,1595.033565
Bhavnagar,14,24,Gujarat,481,2003-07-01,566.8274469
Dohad,18,24,Gujarat,485,2003-07-01,428.7145013
Gandhinagar,6,24,Gujarat,473,2003-07-01,1302.69487
Jamnagar,10,24,Gujarat,477,2003-07-01,906.3868905
Junagadh,12,24,Gujarat,479,2003-07-01,1289.642523
Sabar Kantha,5,24,Gujarat,472,2003-07-01,757.7743667
Surat,25,24,Gujarat,492,2003-07-01,896.4551821
Surendranagar,8,24,Gujarat,475,2003-07-01,720.2793095
The Dangs,22,24,Gujarat,489,2003-07-01,516.92939
Vadodara,19,24,Gujarat,486,2003-07-01,1243.171448
Valsad,24,24,Gujarat,491,2003-07-01,919.2720597
Tapi,26,24,Gujarat,493,2003-07-01,537.3948432
Kachchh,1,24,Gujarat,468,2003-07-01,784.6831595
Kheda,16,24,Gujarat,483,2003-07-01,772.6120309
Mahesana,4,24,Gujarat,471,2003-07-01,1034.862543
Narmada,20,24,Gujarat,487,2003-07-01,1523.423385
Navsari,23,24,Gujarat,490,2003-07-01,830.9067904
Panch Mahals,17,24,Gujarat,484,2003-07-01,468.348414
Patan,3,24,Gujarat,470,2003-07-01,902.3524665
Porbandar,11,24,Gujarat,478,2003-07-01,834.8458482
Rajkot,9,24,Gujarat,476,2003-07-01,566.2367056
Ahmadnagar,26,27,Maharashtra,522,2003-07-01,417.8772849
Akola,5,27,Maharashtra,501,2003-07-01,366.9019501
Amravati,7,27,Maharashtra,503,2003-07-01,433.7883856
Aurangabad,19,27,Maharashtra,515,2003-07-01,427.6176463
Bhandara,10,27,Maharashtra,506,2003-07-01,503.347058
Bid,27,27,Maharashtra,523,2003-07-01,378.6016189
Buldana,4,27,Maharashtra,500,2003-07-01,372.2555117
Chandrapur,13,27,Maharashtra,509,2003-07-01,591.8514949
Dhule,2,27,Maharashtra,498,2003-07-01,468.4531919
Garhchiroli,12,27,Maharashtra,508,2003-07-01,389.2518019
Gondiya,11,27,Maharashtra,507,2003-07-01,426.3945841
Hingoli,16,27,Maharashtra,512,2003-07-01,378.9602495
Jalgaon,3,27,Maharashtra,499,2003-07-01,359.3331714
Jalna,18,27,Maharashtra,514,2003-07-01,361.8455155
Ratnagiri,32,27,Maharashtra,528,2003-07-01,163
Sangli,35,27,Maharashtra,531,2003-07-01,558.4367053
Satara,31,27,Maharashtra,527,2003-07-01,524.9900261
Sindhudurg,33,27,Maharashtra,529,2003-07-01,1991.291975
Solapur,30,27,Maharashtra,526,2003-07-01,540.7183096
Thane,21,27,Maharashtra,517,2003-07-01,2056.427586
Wardha,8,27,Maharashtra,504,2003-07-01,470.4389125
Washim,6,27,Maharashtra,502,2003-07-01,425.5106827
Yavatmal,14,27,Maharashtra,510,2003-07-01,408.8849836
Kolhapur,34,27,Maharashtra,530,2003-07-01,534.6443205
Latur,28,27,Maharashtra,524,2003-07-01,459.9742531
Mumbai,23,27,Maharashtra,519,2003-07-01,560.2559841
Mumbai Suburban,22,27,Maharashtra,518,2003-07-01,818.4540611
Nagpur,9,27,Maharashtra,505,2003-07-01,472.075347
Nanded,15,27,Maharashtra,511,2003-07-01,483.2658975
Nandurbar,1,27,Maharashtra,497,2003-07-01,464.5948373
Nashik,20,27,Maharashtra,516,2003-07-01,473.7422317
Osmanabad,29,27,Maharashtra,525,2003-07-01,488.863033
Parbhani,17,27,Maharashtra,513,2003-07-01,401.6003991
Pune,25,27,Maharashtra,521,2003-07-01,495.6668437
Raigarh,24,27,Maharashtra,520,2003-07-01,712.569351
Adilabad,1,28,Andhra Pradesh,532,2003-07-01,467.8643871
Anantapur,22,28,Andhra Pradesh,553,2003-07-01,372.3912623
Chittoor,23,28,Andhra Pradesh,554,2003-07-01,367.9635095
Y.s.r.,20,28,Andhra Pradesh,551,2003-07-01,365.2530423
East Godavari,14,28,Andhra Pradesh,545,2003-07-01,592.783678
Guntur,17,28,Andhra Pradesh,548,2003-07-01,427.336714
Hyderabad,5,28,Andhra Pradesh,536,2003-07-01,758.8318033
Rangareddy,6,28,Andhra Pradesh,537,2003-07-01,610.558048
Srikakulam,11,28,Andhra Pradesh,542,2003-07-01,547.067465
Visakhapatnam,13,28,Andhra Pradesh,544,2003-07-01,470.565236
Vizianagaram,12,28,Andhra Pradesh,543,2003-07-01,600.2166477
Warangal,9,28,Andhra Pradesh,540,2003-07-01,478.2958171
West Godavari,15,28,Andhra Pradesh,546,2003-07-01,634.6539767
Karimnagar,3,28,Andhra Pradesh,534,2003-07-01,514.197447
Khammam,10,28,Andhra Pradesh,541,2003-07-01,502.5479257
Krishna,16,28,Andhra Pradesh,547,2003-07-01,455.2479425
Kurnool,21,28,Andhra Pradesh,552,2003-07-01,406.7642319
Mahbubnagar,7,28,Andhra Pradesh,538,2003-07-01,509.2021583
Medak,4,28,Andhra Pradesh,535,2003-07-01,508.6763338
Nalgonda,8,28,Andhra Pradesh,539,2003-07-01,521.2200454
Sri Potti Sriramulu Nellore,19,28,Andhra Pradesh,550,2003-07-01,397.524696
Nizamabad,2,28,Andhra Pradesh,533,2003-07-01,564.775208
Prakasam,18,28,Andhra Pradesh,549,2003-07-01,385.9079548
Bagalkot,2,29,Karnataka,556,2003-07-01,513.8580551
Bangalore Rural,29,29,Karnataka,583,2003-07-01,259.2448633
Bangalore,18,29,Karnataka,572,2003-07-01,294.5062802
Belgaum,1,29,Karnataka,555,2003-07-01,491.3820028
Bellary,11,29,Karnataka,565,2003-07-01,479.8021971
Bidar,4,29,Karnataka,558,2003-07-01,426.1620543
Bijapur,3,29,Karnataka,557,2003-07-01,544.6289253
Chamrajnagar,24,29,Karnataka,578,2003-07-01,393.2116814
Chikkaballapura,28,29,Karnataka,582,2003-07-01,336.8727748
Chikmagalur,16,29,Karnataka,570,2003-07-01,666.2492931
Chitradurga,12,29,Karnataka,566,2003-07-01,491.4057076
Davanagere,13,29,Karnataka,567,2003-07-01,562.4667829
Dharwad,8,29,Karnataka,562,2003-07-01,516.7624586
Gadag,7,29,Karnataka,561,2003-07-01,521.3184353
Gulbarga,25,29,Karnataka,579,2003-07-01,539.6069332
Hassan,20,29,Karnataka,574,2003-07-01,566.3638107
Haveri,10,29,Karnataka,564,2003-07-01,599.7850959
Ramanagara,30,29,Karnataka,584,2003-07-01,373.2019566
Shimoga,14,29,Karnataka,568,2003-07-01,870.3682486
Tumkur,17,29,Karnataka,571,2003-07-01,348.9106343
Udupi,15,29,Karnataka,569,2003-07-01,1439.616845
Uttara Kannada,9,29,Karnataka,563,2003-07-01,717.7749857
Yadgir,26,29,Karnataka,580,2003-07-01,574.7734296
Kodagu,22,29,Karnataka,576,2003-07-01,525.8716771
Kolar,27,29,Karnataka,581,2003-07-01,307.2468102
Koppal,6,29,Karnataka,560,2003-07-01,510.7354107
Mandya,19,29,Karnataka,573,2003-07-01,518.8117758
Mysore,23,29,Karnataka,577,2003-07-01,475.5290998
Raichur,5,29,Karnataka,559,2003-07-01,626.1472726
Alappuzha,11,32,Kerala,598,2003-07-01,409.1380361
Ernakulam,8,32,Kerala,595,2003-07-01,487.8466763
Idukki,9,32,Kerala,596,2003-07-01,452.5315452
Thiruvananthapuram,14,32,Kerala,601,2003-07-01,425.0516364
Thrissur,7,32,Kerala,594,2003-07-01,512.0754802
Wayanad,3,32,Kerala,590,2003-07-01,588.4993978
Kasaragod,1,32,Kerala,588,2003-07-01,745.5728613
Kollam,13,32,Kerala,600,2003-07-01,457.2763739
Kottayam,10,32,Kerala,597,2003-07-01,469.008254
Kozhikode,4,32,Kerala,591,2003-07-01,433.679367
Malappuram,5,32,Kerala,592,2003-07-01,605.1019444
Palakkad,6,32,Kerala,593,2003-07-01,555.5531168
Pathanamthitta,12,32,Kerala,599,2003-07-01,438.4534245
Ariyalur,15,33,Tamil Nadu,616,2003-07-01,276.2464326
Chennai,2,33,Tamil Nadu,603,2003-07-01,393.5061271
Coimbatore,31,33,Tamil Nadu,632,2003-07-01,457.7438144
Cuddalore,16,33,Tamil Nadu,617,2003-07-01,317.4326542
Dharmapuri,29,33,Tamil Nadu,630,2003-07-01,285.9451146
Dindigul,11,33,Tamil Nadu,612,2003-07-01,384.2903952
Erode,9,33,Tamil Nadu,610,2003-07-01,343.5097569
Ramanathapuram,25,33,Tamil Nadu,626,2003-07-01,417.0519243
Salem,7,33,Tamil Nadu,608,2003-07-01,346.841865
Sivaganga,21,33,Tamil Nadu,622,2003-07-01,369.1027189
Thanjavur,19,33,Tamil Nadu,620,2003-07-01,284.1879553
The Nilgiris,10,33,Tamil Nadu,611,2003-07-01,468.5135453
Theni,23,33,Tamil Nadu,624,2003-07-01,425.2684239
Thiruvallur,1,33,Tamil Nadu,602,2003-07-01,474.5710424
Thiruvarur,18,33,Tamil Nadu,619,2003-07-01,311.5939295
Thoothukkudi,26,33,Tamil Nadu,627,2003-07-01,426.408355
Tiruchirappalli,13,33,Tamil Nadu,614,2003-07-01,333.1037602
Tirunelveli,27,33,Tamil Nadu,628,2003-07-01,429.1432447
Tiruppur,32,33,Tamil Nadu,633,2003-07-01,377.3269082
Tiruvannamalai,5,33,Tamil Nadu,606,2003-07-01,354.5928823
Vellore,4,33,Tamil Nadu,605,2003-07-01,363.7906103
Viluppuram,6,33,Tamil Nadu,607,2003-07-01,326.3087062
Virudunagar,24,33,Tamil Nadu,625,2003-07-01,413.6327102
Nagappattinam,17,33,Tamil Nadu,618,2003-07-01,324.6600443
Kancheepuram,3,33,Tamil Nadu,604,2003-07-01,415.1237814
Kanniyakumari,28,33,Tamil Nadu,629,2003-07-01,397.867172
Karur,12,33,Tamil Nadu,613,2003-07-01,327.1665402
Krishnagiri,30,33,Tamil Nadu,631,2003-07-01,297.5549878
Madurai,22,33,Tamil Nadu,623,2003-07-01,397.874869
Namakkal,8,33,Tamil Nadu,609,2003-07-01,347.6996692
Perambalur,14,33,Tamil Nadu,615,2003-07-01,310.2361828
Pudukkottai,20,33,Tamil Nadu,621,2003-07-01,320.9902481
Karaikal,4,34,Puducherry,637,2003-07-01,337.2310042
Puducherry,2,34,Puducherry,635,2003-07-01,344.3611063
Yanam,1,34,Puducherry,634,2003-07-01,523.5513748
Nicobar,1,35,Andaman & Nicobar Island,638,2003-07-01,194.3655287
South Andaman,3,35,Andaman & Nicobar Island,640,2003-07-01,172.4134502
North & Middle Andaman,2,35,Andaman & Nicobar Island,639,2003-07-01,320.8564782
